,Kenya,"China, Taiwan Province of",Croatia,Zambia,Philippines,Syrian Arab Republic,Viet Nam,Australia,Nepal,Denmark,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Bangladesh,Republic of Korea,Norway,Australia & New Zealand,Guatemala,Algeria,Slovenia,Iceland,Madagascar,Latvia,Mauritius,Luxembourg,Israel,Belgium,United Arab Emirates,Kuwait,Switzerland,Italy,Egypt,Sudan (former),Germany,Malta,Colombia,Libya,Trinidad and Tobago,Lebanon,Kyrgyzstan,Occupied Palestinian Territory,Chile,Hungary,Kazakhstan,Estonia,Portugal,Poland,"China, mainland",Russian Federation,Ukraine,Bolivia (Plurinational State of),Peru,United Kingdom,Grenada,Armenia,South Sudan,Indonesia,Canada,Japan,Pakistan,Iraq,Venezuela (Bolivarian Republic of),Cyprus,Spain,New Zealand,Bulgaria,United States of America,Iran (Islamic Republic of),Thailand,Czechoslovakia,Czechia,Costa Rica,India,Cabo Verde,Austria,Bahrain,China,Morocco,Bhutan,Sweden,Qatar,Mexico,USSR,Romania,Ecuador,Honduras,Jordan,Ireland,Albania,Slovakia,Jamaica,France,South Africa,Réunion,Sudan,Lithuania,Finland,Netherlands,Oman,Turkey,Republic of Moldova,Belgium-Luxembourg
1986,-1.0,113920.0,-1.0,-1,-1.0,67819.0,18000.0,111504.0,-1.0,12000.0,-1.0,53341.0,5900.0,-1.0,59375.0,-1.0,8020.0,129504.0,-1.0,20303.0,-1.0,91.0,410.0,-1.0,610.0,-1.0,13740.0,-1.0,10800.0,-1.0,8251.0,401800.0,96000.0,-1.0,223165.0,3000.0,21652.0,3600.0,166.0,10000.0,-1.0,-1.0,6500.0,16549.0,-1.0,-1.0,19000.0,223073.0,1300000.0,-1.0,-1.0,2940.0,15290.0,338000.0,-1.0,-1.0,-1,-1.0,52019.0,140500.0,107538.0,14700.0,5784.0,1900.0,230100.0,18000.0,2275.0,341400.0,-1.0,26300.0,65349.0,-1.0,-1.0,2700000.0,-1.0,-1.0,225.0,1413920.0,5000.0,-1.0,7003.0,678.0,74136.0,18000.0,-1.0,3865.0,-1.0,24553.0,11446.0,-1.0,-1.0,262.0,385200.0,42000.0,2000.0,-1.0,-1.0,4817.0,62000.0,-1.0,60000.0,-1.0,70650.0
1987,-1.0,110224.0,-1.0,-1,-1.0,72375.0,17800.0,132457.0,-1.0,11000.0,-1.0,60760.0,5900.0,-1.0,57465.0,-1.0,8514.0,149457.0,27360.0,22606.0,-1.0,95.0,515.0,-1.0,340.0,-1.0,13100.0,-1.0,7465.0,-1.0,7572.0,429500.0,113000.0,-1.0,223683.0,3000.0,21560.0,3800.0,95.0,14000.0,-1.0,-1.0,12450.0,21163.0,-1.0,-1.0,19000.0,234763.0,1400000.0,-1.0,-1.0,3168.0,15116.0,284000.0,-1.0,-1.0,-1,-1.0,50790.0,140700.0,100438.0,5600.0,5893.0,1800.0,234200.0,17000.0,2006.0,334500.0,-1.0,26600.0,72763.0,-1.0,-1.0,2900000.0,50.0,-1.0,221.0,1510224.0,8000.0,-1.0,5871.0,627.0,146928.0,20000.0,-1.0,4482.0,-1.0,19704.0,12000.0,-1.0,-1.0,207.0,465800.0,40649.0,2258.0,-1.0,-1.0,4198.0,44000.0,-1.0,64000.0,-1.0,56725.0
1988,-1.0,94993.0,-1.0,-1,-1.0,84810.0,20000.0,102641.0,-1.0,11000.0,-1.0,57300.0,6100.0,-1.0,58110.0,178.0,9415.0,119641.0,27904.0,29538.0,-1.0,95.0,500.0,-1.0,955.0,-1.0,16560.0,-1.0,7933.0,1320.0,9384.0,459500.0,101000.0,-1.0,241910.0,3000.0,19960.0,3900.0,186.0,18000.0,-1.0,-1.0,10275.0,22000.0,-1.0,-1.0,18000.0,230594.0,1550000.0,-1.0,-1.0,3300.0,15951.0,344000.0,-1.0,-1.0,-1,-1.0,33040.0,133800.0,104150.0,16000.0,5489.0,1600.0,269700.0,17000.0,2159.0,357160.0,-1.0,27000.0,68863.0,-1.0,-1.0,3000000.0,50.0,-1.0,262.0,1644993.0,10000.0,-1.0,6244.0,764.0,177618.0,23000.0,-1.0,1029.0,-1.0,19201.0,12700.0,-1.0,-1.0,217.0,568034.0,35495.0,2258.0,-1.0,-1.0,5031.0,50000.0,-1.0,67000.0,-1.0,61090.0
1989,-1.0,87748.0,-1.0,-1,-1.0,35000.0,21000.0,111809.0,-1.0,11000.0,-1.0,54000.0,7800.0,-1.0,59465.0,140.0,9659.0,128809.0,32642.0,29526.0,-1.0,73.0,573.0,-1.0,920.0,-1.0,22150.0,-1.0,15207.0,1594.0,9290.0,412600.0,71000.0,-1.0,256793.0,3000.0,18000.0,4185.0,178.0,22000.0,-1.0,-1.0,13008.0,21000.0,-1.0,-1.0,19000.0,232561.0,1600000.0,-1.0,-1.0,3500.0,15728.0,308000.0,-1.0,-1.0,-1,-1.0,35160.0,141600.0,114928.0,9600.0,5187.0,1800.0,286900.0,17000.0,2747.0,355890.0,-1.0,28000.0,76650.0,-1.0,-1.0,3200000.0,50.0,-1.0,290.0,1687748.0,12721.0,-1.0,5564.0,1014.0,194352.0,20000.0,-1.0,1052.0,-1.0,13707.0,12300.0,-1.0,-1.0,371.0,585200.0,41174.0,1693.0,-1.0,-1.0,4804.0,58300.0,-1.0,65000.0,-1.0,68990.0
1990,-1.0,68556.0,-1.0,-1,3282.0,39500.0,23000.0,115865.0,-1.0,10000.0,-1.0,68853.0,4000.0,100.0,64105.0,479.0,8413.0,135865.0,33120.0,25008.0,-1.0,87.0,580.0,-1.0,1280.0,-1.0,25100.0,-1.0,11400.0,1240.0,9034.0,375000.0,85583.0,-1.0,173314.0,2878.0,21000.0,4560.0,201.0,25000.0,-1.0,-1.0,15920.0,20000.0,-1.0,-1.0,20000.0,223674.0,1760000.0,-1.0,-1.0,2640.0,8386.0,306000.0,-1.0,-1.0,-1,70000.0,40060.0,136800.0,125865.0,25800.0,5010.0,1800.0,271600.0,20000.0,2765.0,912129.0,20000.0,30000.0,67697.0,-1.0,-1.0,3394897.0,38.0,-1.0,342.0,1828556.0,37008.0,-1.0,5585.0,907.0,219848.0,19033.0,-1.0,772.0,650.0,26219.0,10600.0,1200.0,-1.0,551.0,444060.0,35624.0,2670.0,-1.0,-1.0,4354.0,57400.0,2100.0,68000.0,-1.0,69320.0
1991,-1.0,62189.0,-1.0,-1,3196.0,29256.0,24000.0,103741.0,-1.0,9668.0,-1.0,57400.0,6000.0,100.0,68095.0,100.0,8245.0,128741.0,34040.0,24647.0,-1.0,112.0,585.0,-1.0,780.0,-1.0,23146.0,-1.0,10953.0,15.0,8755.0,464600.0,83259.0,-1.0,165857.0,3080.0,8216.0,4600.0,339.0,27980.0,-1.0,-1.0,14608.0,19000.0,-1.0,-1.0,20000.0,254347.0,1936000.0,-1.0,-1.0,2820.0,9926.0,312000.0,-1.0,-1.0,-1,70861.0,35100.0,134900.0,131965.0,2590.0,4905.0,1830.0,278400.0,25000.0,2392.0,820685.0,20236.0,32000.0,63514.0,-1.0,-1.0,2998061.0,40.0,-1.0,423.0,1998189.0,50765.0,-1.0,3907.0,899.0,207916.0,0.0,-1.0,226.0,650.0,22981.0,11900.0,1000.0,-1.0,399.0,563634.0,35901.0,2709.0,-1.0,-1.0,4359.0,57800.0,3000.0,68000.0,-1.0,87409.0
1992,5852.0,67503.0,400.0,-1,4441.0,28633.0,24500.0,113075.0,-1.0,11000.0,-1.0,60800.0,7400.0,106.0,67600.0,0.0,8521.0,144875.0,36593.0,38110.0,612.0,100.0,590.0,-1.0,1150.0,-1.0,22011.0,-1.0,14975.0,550.0,9060.0,481631.0,96228.0,-1.0,150412.0,3137.0,8250.0,4400.0,192.0,29188.0,200.0,-1.0,23168.0,15000.0,-1.0,30.0,20000.0,197742.0,2000000.0,1300.0,842.0,2440.0,8741.0,341000.0,-1.0,4000.0,-1,72208.0,39700.0,151400.0,134751.0,22000.0,4642.0,1750.0,301700.0,31800.0,2100.0,877747.0,21189.0,37890.0,53443.0,-1.0,-1.0,4220053.0,72.0,-1.0,377.0,2067503.0,20639.0,-1.0,5647.0,952.0,214538.0,-1.0,-1.0,692.0,680.0,18748.0,11300.0,1400.0,-1.0,494.0,488953.0,39025.0,2000.0,-1.0,700.0,4953.0,65600.0,3200.0,69500.0,8000.0,96900.0
1993,1980.0,67341.0,500.0,-1,4961.0,45400.0,25000.0,105000.0,-1.0,8616.0,-1.0,67000.0,6000.0,118.0,68020.0,0.0,8904.0,165900.0,29210.0,38610.0,774.0,90.0,600.0,-1.0,1382.0,-1.0,32400.0,-1.0,10221.0,847.0,7740.0,444975.0,105000.0,-1.0,151042.0,3883.0,8489.0,4000.0,112.0,30000.0,200.0,-1.0,26896.0,14000.0,-1.0,232.0,20000.0,256436.0,2900000.0,1500.0,5000.0,2656.0,9393.0,309000.0,-1.0,3000.0,-1,73641.0,33690.0,136400.0,142456.0,35000.0,4523.0,1800.0,274700.0,60900.0,1800.0,904599.0,22164.0,38172.0,-1.0,42832.0,-1.0,2870000.0,17.0,-1.0,477.0,2967341.0,12000.0,-1.0,5031.0,954.0,216003.0,-1.0,-1.0,1227.0,685.0,16730.0,10400.0,1600.0,23000.0,800.0,555217.0,32674.0,1629.0,-1.0,800.0,4017.0,60400.0,2000.0,75000.0,6000.0,117543.0
1994,1380.0,59391.0,578.0,-1,5735.0,45211.0,25500.0,100000.0,-1.0,8650.0,200.0,64600.0,5500.0,137.0,72260.0,0.0,8668.0,157400.0,35604.0,39155.0,888.0,93.0,605.0,-1.0,2048.0,-1.0,34300.0,-1.0,9002.0,1095.0,7470.0,476490.0,106000.0,-1.0,156110.0,4618.0,8088.0,4050.0,263.0,33000.0,100.0,-1.0,34974.0,15703.0,-1.0,200.0,20000.0,220463.0,3400000.0,900.0,3000.0,2710.0,9790.0,289000.0,-1.0,2300.0,-1,75203.0,40290.0,125600.0,172859.0,35500.0,4408.0,1700.0,288300.0,57400.0,1931.0,1084267.0,23167.0,35000.0,-1.0,40128.0,150.0,3780000.0,24.0,-1.0,583.0,3459391.0,15600.0,-1.0,5100.0,1150.0,173972.0,-1.0,-1.0,1342.0,690.0,46200.0,10600.0,1800.0,20427.0,992.0,521878.0,29863.0,1932.0,-1.0,1000.0,4500.0,59100.0,2200.0,77500.0,4000.0,104558.0
1995,70.0,57660.0,600.0,-1,6302.0,77900.0,26000.0,97799.0,-1.0,7970.0,500.0,63900.0,5000.0,163.0,77000.0,0.0,9634.0,169999.0,35880.0,40744.0,959.0,132.0,610.0,-1.0,2285.0,-1.0,38232.0,-1.0,5711.0,1714.0,8534.0,470866.0,109436.0,-1.0,155883.0,5271.0,6500.0,4080.0,425.0,38000.0,100.0,-1.0,35000.0,16000.0,-1.0,200.0,29900.0,253100.0,3600000.0,1900.0,5000.0,2760.0,9979.0,244000.0,-1.0,3000.0,-1,76928.0,39310.0,115700.0,180570.0,36000.0,3856.0,2200.0,284900.0,72200.0,2100.0,1049159.0,24200.0,48613.0,-1.0,37978.0,250.0,4000000.0,30.0,8600.0,438.0,3657660.0,25070.0,-1.0,4700.0,1294.0,173503.0,-1.0,-1.0,1521.0,686.0,43500.0,10000.0,1700.0,19286.0,1278.0,533133.0,32204.0,2000.0,-1.0,1000.0,4800.0,59000.0,2300.0,80000.0,3600.0,92517.0
1996,303.0,81900.0,594.0,-1,10696.0,73000.0,26500.0,108856.0,-1.0,6677.0,100.0,71000.0,5000.0,200.0,74000.0,478.0,11070.0,203556.0,38295.0,38800.0,890.0,118.0,620.0,-1.0,3425.0,-1.0,32890.0,-1.0,9922.0,2103.0,8978.0,475692.0,103086.0,-1.0,162510.0,6500.0,6800.0,4100.0,228.0,41835.0,300.0,15972.0,33000.0,17000.0,-1.0,150.0,30200.0,241952.0,4300000.0,1500.0,6000.0,2780.0,16709.0,239000.0,-1.0,3700.0,-1,78774.0,37150.0,123800.0,189521.0,34000.0,4639.0,2100.0,358400.0,94700.0,1500.0,1045394.0,25267.0,37000.0,-1.0,35989.0,300.0,4500000.0,84.0,7800.0,1081.0,4381900.0,32500.0,-1.0,6150.0,1373.0,203183.0,-1.0,-1.0,1421.0,690.0,24590.0,9800.0,1500.0,20446.0,999.0,501640.0,30309.0,2000.0,-1.0,1000.0,4149.0,56900.0,1700.0,85000.0,2000.0,86230.0
1997,60.0,71688.0,609.0,-1,11623.0,62800.0,27000.0,104937.0,-1.0,6700.0,97.0,76000.0,3400.0,248.0,75890.0,193.0,8548.0,167937.0,39100.0,43297.0,1105.0,91.0,630.0,201.0,3261.0,-1.0,28570.0,-1.0,12766.0,2370.0,7790.0,493897.0,92820.0,-1.0,156487.0,7231.0,2036.0,4200.0,306.0,17000.0,400.0,15150.0,24000.0,11536.0,-1.0,135.0,28224.0,238558.0,4400000.0,3570.0,7000.0,2790.0,18369.0,261200.0,-1.0,3500.0,-1,80000.0,38530.0,123000.0,188577.0,33000.0,5347.0,2200.0,351315.0,63000.0,1800.0,1078144.0,26371.0,39777.0,-1.0,34252.0,150.0,5000000.0,60.0,10900.0,981.0,4471688.0,47500.0,-1.0,8000.0,1752.0,211449.0,-1.0,-1.0,2602.0,690.0,27106.0,9300.0,1800.0,23203.0,777.0,509220.0,27355.0,8150.0,-1.0,1000.0,4577.0,61400.0,2900.0,85000.0,2000.0,89959.0
1998,9.0,63959.0,684.0,-1,11875.0,57300.0,27500.0,104626.0,-1.0,6700.0,97.0,77000.0,6000.0,300.0,78700.0,781.0,7584.0,167626.0,50784.0,38740.0,1239.0,112.0,620.0,1700.0,4260.0,-1.0,28930.0,-1.0,18819.0,3916.0,7666.0,525974.0,114741.0,-1.0,157137.0,6496.0,4408.0,4300.0,296.0,7800.0,800.0,20397.0,34337.0,13072.0,-1.0,140.0,31046.0,285660.0,4600000.0,4230.0,10000.0,2790.0,18677.0,258200.0,-1.0,3000.0,-1,83634.0,41092.0,102000.0,193825.0,34000.0,4885.0,2150.0,436800.0,63000.0,1100.0,1095335.0,27516.0,38000.0,-1.0,35268.0,250.0,4470000.0,60.0,7100.0,441.0,4663959.0,32600.0,-1.0,8000.0,1506.0,246280.0,-1.0,-1.0,1684.0,680.0,47751.0,10900.0,1800.0,17277.0,818.0,438600.0,27102.0,5000.0,-1.0,1200.0,4051.0,52000.0,2300.0,82500.0,2000.0,95800.0
1999,1417.0,100203.0,758.0,-1,11999.0,50354.0,27877.0,112821.0,-1.0,6700.0,96.0,79023.0,6000.0,350.0,80000.0,555.0,8383.0,175821.0,52163.0,40392.0,1303.0,97.0,630.0,1600.0,1274.0,-1.0,20840.0,-1.0,19560.0,5415.0,6594.0,504741.0,110764.0,-1.0,156859.0,7282.0,7320.0,4400.0,240.0,7000.0,700.0,22240.0,34500.0,15129.0,-1.0,150.0,34151.0,225430.0,4700000.0,7960.0,9000.0,2950.0,19935.0,242800.0,-1.0,2396.0,-1,85000.0,45443.0,115900.0,197809.0,33000.0,5609.0,2400.0,471947.0,63000.0,1300.0,1275230.0,28705.0,45306.0,-1.0,33606.0,300.0,4690000.0,61.0,8800.0,414.0,4800203.0,39870.0,-1.0,6000.0,1621.0,337413.0,-1.0,13000.0,1290.0,660.0,48554.0,8700.0,1700.0,24861.0,1127.0,425400.0,22747.0,5250.0,-1.0,800.0,4663.0,57500.0,1300.0,76500.0,4000.0,95309.0
2000,1796.0,94859.0,355.0,-1,12180.0,29804.0,28775.0,115621.0,-1.0,6896.0,96.0,80000.0,7000.0,400.0,80000.0,315.0,8634.0,171621.0,52163.0,43822.0,1474.0,89.0,620.0,1800.0,2045.0,-1.0,25797.0,85100.0,22807.0,6550.0,6334.0,518030.0,109751.0,400.0,138367.0,6329.0,8187.0,4500.0,172.0,11500.0,800.0,19208.0,34000.0,13659.0,100.0,180.0,35000.0,248200.0,5700000.0,6990.0,9000.0,3100.0,15407.0,217900.0,-1.0,2240.0,-1,86136.0,39085.0,114700.0,196892.0,40000.0,5761.0,2500.0,482899.0,56000.0,1400.0,1244431.0,29943.0,76518.0,-1.0,28558.0,200.0,4720000.0,63.0,9100.0,421.0,5794859.0,24100.0,-1.0,6400.0,1750.0,305227.0,-1.0,10000.0,5357.0,665.0,26338.0,9000.0,1800.0,17909.0,1308.0,387355.0,19746.0,8120.0,-1.0,1000.0,4913.0,52500.0,2100.0,90000.0,3000.0,-1.0
2001,1022.0,89118.0,387.0,-1,12298.0,31618.0,26500.0,121761.0,-1.0,6900.0,95.0,74330.0,6300.0,431.0,79000.0,314.0,10587.0,185089.0,53000.0,40402.0,1549.0,84.0,606.0,2200.0,2114.0,-1.0,23200.0,81100.0,12541.0,7653.0,5978.0,461600.0,109864.0,500.0,130841.0,4328.0,8178.0,4554.0,565.0,13200.0,800.0,21273.0,35000.0,15051.0,200.0,230.0,34761.0,250411.0,6100000.0,15190.0,12000.0,3140.0,17213.0,167000.0,-1.0,3795.0,-1,86342.0,42643.0,120900.0,199750.0,32000.0,7467.0,2300.0,417783.0,63328.0,3040.0,1152034.0,25000.0,28790.0,-1.0,22959.0,250.0,4690000.0,65.0,10000.0,314.0,6189118.0,24620.0,-1.0,7000.0,767.0,285441.0,-1.0,12000.0,2184.0,670.0,18652.0,8600.0,1900.0,11396.0,1698.0,423093.0,21000.0,6720.0,-1.0,900.0,4450.0,49500.0,1500.0,88000.0,2000.0,-1.0
2002,944.0,85502.0,419.0,-1,12284.0,35360.0,31103.0,87586.0,-1.0,6900.0,94.0,79000.0,11400.0,446.0,82000.0,200.0,11451.0,141008.0,53536.0,47512.0,1159.0,80.0,591.0,1800.0,2096.0,-1.0,25220.0,85800.0,12524.0,5926.0,6669.0,452200.0,110409.0,500.0,128005.0,4758.0,12616.0,4600.0,203.0,35800.0,500.0,19801.0,35500.0,17222.0,400.0,319.0,35265.0,176372.0,6500000.0,10380.0,12000.0,3020.0,15679.0,169500.0,-1.0,3605.0,-1,83899.0,38324.0,124600.0,200792.0,17000.0,8309.0,2400.0,492778.0,53422.0,6971.0,1115610.0,32887.0,46438.0,-1.0,15764.0,250.0,4890000.0,58.0,10100.0,318.0,6585502.0,47920.0,-1.0,4850.0,810.0,267965.0,-1.0,14204.0,6930.0,670.0,59062.0,8100.0,2000.0,10084.0,1587.0,399919.0,19292.0,4390.0,-1.0,1500.0,4217.0,53000.0,2800.0,90000.0,1000.0,-1.0
2003,2320.0,84863.0,536.0,-1,12324.0,31000.0,32730.0,128057.0,-1.0,6658.0,93.0,88000.0,6000.0,450.0,84320.0,100.0,12868.0,182357.0,56319.0,55173.0,1249.0,71.0,575.0,2856.0,1900.0,-1.0,31891.0,95000.0,5528.0,6806.0,5591.0,484854.0,109618.0,600.0,168135.0,2760.0,14091.0,4518.0,277.0,20100.0,500.0,19711.0,36000.0,21662.0,100.0,512.0,35783.0,215214.0,7000000.0,16580.0,13000.0,1819.0,16041.0,188000.0,-1.0,4943.0,-1,86222.0,38719.0,136900.0,199570.0,27000.0,8812.0,2100.0,509911.0,54300.0,3617.0,1161650.0,34595.0,40451.0,-1.0,16491.0,400.0,4800000.0,70.0,8128.0,169.0,7084863.0,20510.0,22.0,5156.0,1143.0,331746.0,-1.0,15183.0,6266.0,692.0,50672.0,7056.0,2000.0,11871.0,1533.0,428442.0,18098.0,6048.0,-1.0,6375.0,5103.0,53000.0,1800.0,108000.0,1000.0,-1.0
2004,2300.0,78864.0,1053.0,-1,12007.0,34800.0,28000.0,129820.0,-1.0,6381.0,215.0,88521.0,9100.0,442.0,101485.0,50.0,13644.0,184320.0,68285.0,52815.0,1754.0,83.0,559.0,1604.0,3021.0,-1.0,30960.0,85682.0,13000.0,6810.0,9034.0,413682.0,131209.0,670.0,182264.0,5531.0,16701.0,4400.0,345.0,36500.0,500.0,21185.0,35500.0,32516.0,200.0,847.0,36241.0,239549.0,7250000.0,15460.0,14800.0,1842.0,12792.0,233800.0,-1.0,6219.0,-1,99994.0,42651.0,117000.0,204971.0,26000.0,9716.0,2359.0,468344.0,54500.0,13222.0,1156706.0,36352.0,58489.0,-1.0,15803.0,400.0,4940200.0,71.0,9856.0,403.0,7328864.0,35940.0,261.0,5600.0,794.0,355508.0,-1.0,11470.0,49160.0,713.0,92948.0,8000.0,3200.0,12432.0,1209.0,418809.0,19031.0,5346.0,-1.0,2369.0,4279.0,55000.0,2050.0,116500.0,1000.0,-1.0
2005,2350.0,72548.0,1922.0,-1,10641.0,45500.0,38594.0,123859.0,-1.0,6119.0,200.0,86273.0,10000.0,429.0,108990.0,50.0,14137.0,179859.0,52447.0,51481.0,1756.0,44.0,531.0,1506.0,2025.0,-1.0,31991.0,86212.0,9319.0,7000.0,8761.0,430669.0,113600.0,4500.0,176549.0,6531.0,17047.0,4200.0,380.0,31400.0,500.0,20939.0,36500.0,24548.0,200.0,645.0,37184.0,238841.0,7300000.0,13800.0,17600.0,1864.0,13939.0,220400.0,6.0,5621.0,-1,127320.0,34094.0,130600.0,206385.0,30000.0,9855.0,2366.0,441800.0,56000.0,1831.0,1184058.0,38156.0,47490.0,-1.0,11826.0,500.0,4514800.0,70.0,7693.0,217.0,7372548.0,37170.0,586.0,7394.0,1133.0,358587.0,-1.0,24121.0,48528.0,735.0,75998.0,7830.0,3300.0,10509.0,1141.0,347607.0,19340.0,5275.0,-1.0,3150.0,4926.0,56000.0,3134.0,125500.0,1000.0,-1.0
2006,2300.0,75871.0,3260.0,-1,10489.0,34810.0,43112.0,76568.0,-1.0,5623.0,500.0,83288.0,11000.0,408.0,133050.0,50.0,14739.0,126999.0,59755.0,59126.0,1484.0,83.0,476.0,1101.0,1391.0,-1.0,26095.0,92000.0,8257.0,15390.0,7475.0,403129.0,125720.0,4600.0,159190.0,6483.0,26817.0,4000.0,252.0,24800.0,500.0,27399.0,37000.0,28701.0,200.0,446.0,38000.0,250421.0,7700000.0,14670.0,17100.0,1885.0,12844.0,195500.0,10.0,7043.0,-1,135518.0,30892.0,148500.0,208548.0,37000.0,10808.0,2432.0,428089.0,50431.0,3033.0,1179567.0,40004.0,42741.0,-1.0,9069.0,550.0,5323100.0,60.0,8001.0,522.0,7775871.0,72880.0,798.0,6400.0,1150.0,304567.0,-1.0,23813.0,63000.0,753.0,63400.0,7200.0,3210.0,12239.0,1545.0,354593.0,14500.0,4990.0,-1.0,2523.0,4635.0,52500.0,3784.0,152276.0,1300.0,-1.0
2007,1750.0,67917.0,4644.0,-1,10148.0,37300.0,49400.0,69793.0,-1.0,6000.0,400.0,96578.0,12300.0,386.0,143200.0,50.0,12048.0,114793.0,83181.0,61682.0,1410.0,112.0,452.0,1434.0,1631.0,-1.0,23751.0,92000.0,5457.0,15390.0,8107.0,410571.0,115620.0,3760.0,150737.0,6513.0,22232.0,4000.0,187.0,24100.0,600.0,26179.0,28000.0,17619.0,350.0,294.0,40000.0,282425.0,8000000.0,5944.0,15300.0,1907.0,25465.0,190400.0,20.0,8914.0,-1,124252.0,26068.0,150400.0,212228.0,22000.0,11147.0,2216.0,440254.0,45000.0,2049.0,1180066.0,41894.0,48052.0,-1.0,7611.0,500.0,5538000.0,120.0,7584.0,580.0,8067917.0,57000.0,649.0,6500.0,1100.0,326108.0,-1.0,26011.0,76000.0,770.0,44480.0,7000.0,3000.0,11452.0,1490.0,381909.0,16636.0,2200.0,-1.0,2223.0,3856.0,62000.0,2989.0,135145.0,600.0,-1.0
2008,1300.0,67877.0,5049.0,-1,10758.0,29633.0,56400.0,64294.0,-1.0,5979.0,376.0,62000.0,11500.0,363.0,156483.0,50.0,13740.0,108401.0,88215.0,67945.0,1123.0,107.0,428.0,1427.0,1209.0,-1.0,20300.0,92800.0,7529.0,15390.0,9638.0,416300.0,124680.0,3200.0,156101.0,6138.0,21239.0,4000.0,189.0,31400.0,700.0,24840.0,28600.0,25145.0,400.0,173.0,41000.0,274904.0,8200000.0,7310.0,18300.0,1926.0,22350.0,188900.0,21.0,6849.0,-1,109497.0,37349.0,161400.0,215629.0,30850.0,10911.0,1570.0,432786.0,44107.0,2659.0,1212634.0,43823.0,47407.0,-1.0,7549.0,400.0,5777000.0,120.0,7032.0,818.0,8267877.0,51625.0,382.0,5300.0,1100.0,371403.0,-1.0,24201.0,68292.0,794.0,54978.0,8654.0,5150.0,10773.0,1204.0,355343.0,18003.0,4550.0,-1.0,2171.0,3583.0,66000.0,2700.0,150843.0,1000.0,-1.0
2009,1358.0,76569.0,4652.0,-1,10559.0,35914.0,63400.0,70286.0,-1.0,6231.0,399.0,61000.0,13100.0,341.0,160612.0,50.0,13296.0,112286.0,58071.0,81880.0,1891.0,102.0,404.0,1062.0,1680.0,-1.0,20494.0,88000.0,8653.0,17851.0,10526.0,395637.0,99494.0,1600.0,168089.0,5425.0,17524.0,4500.0,310.0,12900.0,800.0,20978.0,33000.0,27154.0,500.0,155.0,42000.0,291131.0,8350000.0,6730.0,17400.0,982.0,23238.0,186200.0,23.0,9187.0,-1,96038.0,41052.0,165500.0,234664.0,36770.0,11000.0,1672.0,351036.0,42000.0,1811.0,1227285.0,45789.0,43275.0,-1.0,4946.0,350.0,6531900.0,120.0,7184.0,890.0,8426569.0,51320.0,364.0,6500.0,1638.0,415486.0,-1.0,30698.0,70000.0,847.0,80320.0,9778.0,4917.0,10581.0,1279.0,365778.0,27063.0,6548.0,-1.0,2190.0,4801.0,59000.0,5854.0,157051.0,2000.0,-1.0
2010,1324.0,87842.0,3000.0,-1,11102.0,36844.0,70400.0,71464.0,200.0,7730.0,500.0,73300.0,42000.0,323.0,160040.0,50.0,11797.0,114126.0,58016.0,87929.0,996.0,108.0,381.0,1309.0,1323.0,30.0,21374.0,82340.0,7515.0,16765.0,11830.0,427407.0,117864.0,800.0,151977.0,6253.0,19659.0,5000.0,171.0,13548.0,1200.0,13891.0,28000.0,14355.0,600.0,355.0,44515.0,272991.0,8625000.0,4978.0,25600.0,912.0,21857.0,188400.0,23.0,9931.0,-1,101205.0,32395.0,151700.0,213414.0,25800.0,10742.0,1693.0,507960.0,42661.0,3331.0,1196395.0,47791.0,40870.0,-1.0,4524.0,350.0,6569000.0,140.0,7055.0,657.0,8712842.0,70373.0,450.0,6090.0,2066.0,385977.0,-1.0,31632.0,55367.0,887.0,54734.0,11800.0,4601.0,6820.0,787.0,356482.0,15811.0,6397.0,-1.0,1700.0,2258.0,60700.0,12254.0,158579.0,2000.0,-1.0
2011,1017.0,90278.0,2760.0,-1,11583.0,36850.0,76754.0,66932.0,300.0,5840.0,453.0,85800.0,43650.0,308.0,168238.0,49.0,12126.0,109039.0,68494.0,105829.0,1246.0,105.0,358.0,1065.0,1648.0,38.0,24992.0,99660.0,7757.0,22140.0,13513.0,420989.0,201201.0,800.0,144136.0,6851.0,22481.0,5833.0,127.0,17374.0,1000.0,16301.0,31691.0,13858.0,700.0,339.0,49600.0,297649.0,8935000.0,5729.0,22100.0,928.0,20264.0,180100.0,23.0,10078.0,-1,113491.0,29009.0,152400.0,227591.0,24769.0,15307.0,1670.0,513783.0,42107.0,2465.0,1124818.0,49827.0,34873.0,-1.0,5252.0,300.0,6745000.0,20.0,7022.0,531.0,9025278.0,104569.0,2468.0,7968.0,1376.0,427884.0,-1.0,39159.0,56084.0,929.0,62530.0,13900.0,2300.0,9320.0,1301.0,364558.0,16374.0,5708.0,-1.0,2200.0,3947.0,57000.0,6045.0,162134.0,2100.0,-1.0
