,Burundi,"China, Taiwan Province of",Belarus,Croatia,Myanmar,Burkina Faso,China,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,Australia & New Zealand,United Republic of Tanzania,Nepal,Ethiopia,Indonesia,The former Yugoslav Republic of Macedonia,Greece,Tunisia,Zimbabwe,Bangladesh,Malawi,Melanesia,Papua New Guinea,South Africa,Eritrea,New Caledonia,Rwanda,Libya,Mozambique,Yugoslav SFR,Mongolia,Guatemala,French Polynesia,Algeria,Slovenia,Iceland,Senegal,Madagascar,Tajikistan,Ukraine,Norway,Haiti,Bhutan,Guinea,Israel,Saudi Arabia,Dominica,Fiji,Cabo Verde,Chad,Belgium,Switzerland,Sri Lanka,Uruguay,Azerbaijan,Central African Republic,Bosnia and Herzegovina,Réunion,Germany,Malta,Colombia,Latvia,Sudan (former),Portugal,Sweden,Lebanon,Kyrgyzstan,United Kingdom,Occupied Palestinian Territory,Chile,Hungary,Montenegro,Kazakhstan,Estonia,Mauritius,Suriname,France,Togo,Kenya,Poland,"China, mainland",Russian Federation,Nicaragua,Uganda,Luxembourg,Bolivia (Plurinational State of),Peru,Democratic People's Republic of Korea,Serbia and Montenegro,Cameroon,Serbia,Malaysia,Comoros,Armenia,Dominican Republic,Uzbekistan,South Sudan,El Salvador,Benin,Denmark,Canada,Japan,Afghanistan,Iraq,Turkmenistan,Venezuela (Bolivarian Republic of),Cyprus,Philippines,Morocco,Belize,Bulgaria,United States of America,Iran (Islamic Republic of),Zambia,Democratic Republic of the Congo,Thailand,Pakistan,Kuwait,Cuba,Turkey,Czechia,Argentina,Timor-Leste,Costa Rica,Georgia,India,Guadeloupe,Paraguay,Austria,Niger,Sao Tome and Principe,Czechoslovakia,Ethiopia PDR,Congo,Republic of Korea,Gabon,USSR,Romania,Ecuador,Honduras,Jordan,Mexico,Nigeria,Viet Nam,Ireland,Côte d'Ivoire,Albania,Slovakia,Jamaica,Spain,Yemen,Italy,Polynesia,Panama,Swaziland,Australia,Egypt,Lithuania,Finland,Netherlands,Mauritania,Angola,Guyana,New Zealand,Republic of Moldova,Belgium-Luxembourg
1986,12000.0,2795.0,-1.0,-1.0,10440.0,563.0,2331795.0,23590.0,411194.0,3360.0,98120.0,53898.0,69960.0,-1.0,211151.0,-1.0,111000.0,15400.0,1800.0,106360.0,25742.0,309.0,94.0,68400.0,-1.0,180.0,30240.0,16000.0,6000.0,545000.0,25977.0,8383.0,100.0,114961.0,-1.0,1000.0,700.0,133490.0,-1.0,-1.0,50000.0,600.0,5100.0,3000.0,6000.0,4761.0,2924.0,35.0,200.0,2740.0,-1.0,53900.0,17380.0,19958.0,-1.0,18145.0,-1.0,924.0,1303118.0,2210.0,147800.0,-1.0,42900.0,181514.0,82300.0,12105.0,-1.0,560000.0,0.0,86550.0,200214.0,-1.0,-1.0,-1.0,2338.0,10.0,414000.0,41773.0,32000.0,4889500.0,2329000.0,-1.0,725.0,20800.0,-1.0,129573.0,330076.0,20060.0,-1.0,39218.0,-1.0,2160.0,0.0,-1.0,2211.0,-1.0,-1.0,310.0,243866.0,77312.0,205910.0,349520.0,14000.0,19975.0,-1.0,25136.0,13310.0,23836.0,60350.0,0.0,54795.0,1210000.0,150242.0,770.0,39240.0,1675.0,60548.0,75.0,13479.0,305000.0,-1.0,98280.0,52.0,2500.0,-1.0,1330400.0,0.0,96.0,85000.0,180.0,180.0,300000.0,64100.0,214.0,50736.0,12200.0,15597500.0,880000.0,60000.0,2363.0,5895.0,59293.0,6375.0,39920.0,94000.0,587273.0,42000.0,-1.0,1110.0,420300.0,9670.0,218358.0,100.0,5544.0,1800.0,70000.0,135413.0,-1.0,115500.0,370000.0,96.0,5500.0,0.0,28120.0,-1.0,58430.0
1987,12000.0,2334.0,-1.0,-1.0,9494.0,600.0,2474334.0,28440.0,394562.0,3440.0,101137.0,54756.0,74310.0,-1.0,203156.0,-1.0,114000.0,16100.0,1850.0,123393.0,25278.0,262.0,52.0,78000.0,-1.0,180.0,26400.0,16500.0,6000.0,523000.0,32658.0,8902.0,100.0,104432.0,-1.0,1000.0,700.0,131720.0,-1.0,-1.0,52000.0,600.0,2460.0,3000.0,5500.0,4768.0,3246.0,30.0,200.0,2860.0,-1.0,54000.0,16570.0,24352.0,-1.0,18145.0,-1.0,1218.0,1269447.0,2080.0,159900.0,-1.0,47050.0,186900.0,83200.0,12678.0,-1.0,542000.0,0.0,92925.0,205853.0,-1.0,-1.0,-1.0,1980.0,14.0,337000.0,37400.0,32800.0,4698800.0,2472000.0,-1.0,740.0,21600.0,-1.0,194883.0,283477.0,20540.0,-1.0,34350.0,-1.0,2475.0,0.0,-1.0,2042.0,-1.0,-1.0,310.0,262303.0,74010.0,214480.0,358820.0,14000.0,20116.0,-1.0,26071.0,13310.0,23576.0,87380.0,0.0,54830.0,1199000.0,105450.0,830.0,39800.0,1267.0,58114.0,130.0,15165.0,291000.0,-1.0,100575.0,51.0,2800.0,-1.0,1416160.0,0.0,112.0,83000.0,200.0,204.0,295000.0,62347.0,230.0,49560.0,12600.0,15597500.0,847000.0,55271.0,2944.0,6038.0,61513.0,6205.0,37840.0,88000.0,603567.0,36000.0,-1.0,1193.0,402600.0,10154.0,211689.0,100.0,5486.0,1800.0,72000.0,151746.0,-1.0,114600.0,360000.0,104.0,5500.0,0.0,29137.0,-1.0,51649.0
1988,13000.0,2268.0,-1.0,-1.0,8684.0,750.0,2542268.0,27120.0,364845.0,3360.0,107990.0,55582.0,80180.0,-1.0,221277.0,-1.0,118000.0,16000.0,1900.0,111312.0,37808.0,258.0,52.0,85927.0,-1.0,180.0,28000.0,17500.0,6000.0,529000.0,36919.0,5850.0,100.0,111344.0,-1.0,900.0,700.0,130100.0,-1.0,-1.0,51000.0,600.0,2500.0,3060.0,5000.0,4841.0,3764.0,26.0,133.0,3000.0,-1.0,53400.0,17290.0,19748.0,-1.0,19150.0,-1.0,900.0,1266293.0,1950.0,162000.0,-1.0,50600.0,172815.0,86900.0,13158.0,-1.0,533000.0,0.0,94020.0,142644.0,-1.0,-1.0,-1.0,2544.0,9.0,333000.0,38400.0,69216.0,4580200.0,2540000.0,-1.0,750.0,28639.0,-1.0,176224.0,296312.0,20180.0,-1.0,27550.0,-1.0,2880.0,0.0,-1.0,2564.0,-1.0,-1.0,611.0,267181.0,83485.0,209070.0,349650.0,13300.0,24440.0,-1.0,26223.0,15915.0,21724.0,93160.0,0.0,60326.0,1218000.0,120536.0,880.0,40160.0,1782.0,63900.0,90.0,16394.0,281000.0,-1.0,92880.0,28.0,3224.0,-1.0,1492320.0,0.0,160.0,81000.0,220.0,227.0,285000.0,63950.0,240.0,57085.0,13000.0,15020000.0,1300000.0,53823.0,3270.0,3350.0,61133.0,7055.0,33010.0,76000.0,620388.0,27000.0,-1.0,1301.0,390100.0,11432.0,210000.0,100.0,4794.0,1800.0,80000.0,162637.0,-1.0,106000.0,370000.0,104.0,8750.0,0.0,27990.0,-1.0,52083.0
1989,12774.0,1916.0,-1.0,-1.0,8509.0,650.0,2546916.0,27120.0,362433.0,3600.0,108351.0,56359.0,81570.0,-1.0,227191.0,-1.0,120000.0,15900.0,1950.0,116582.0,27439.0,217.0,56.0,75536.0,-1.0,144.0,33644.0,18000.0,5799.0,550000.0,33090.0,5850.0,108.0,109600.0,-1.0,1000.0,859.0,130000.0,-1.0,-1.0,51000.0,621.0,2612.0,3080.0,4000.0,8343.0,3889.0,17.0,155.0,3310.0,-1.0,43900.0,16370.0,20399.0,-1.0,20173.0,-1.0,1152.0,1134600.0,1931.0,161350.0,-1.0,46500.0,176196.0,72700.0,13265.0,-1.0,536000.0,0.0,82710.0,217009.0,-1.0,-1.0,-1.0,2706.0,15.0,355000.0,43214.0,71264.0,4511100.0,2545000.0,-1.0,800.0,25600.0,-1.0,168897.0,267918.0,21000.0,-1.0,23097.0,-1.0,3060.0,0.0,-1.0,2562.0,-1.0,-1.0,570.0,281701.0,83762.0,211270.0,337890.0,13300.0,21949.0,-1.0,23926.0,15923.0,21020.0,87207.0,92.0,61829.0,1268000.0,148697.0,1000.0,40570.0,1980.0,79900.0,80.0,16852.0,264000.0,-1.0,73247.0,100.0,2650.0,-1.0,1504000.0,0.0,160.0,77500.0,240.0,216.0,275000.0,65375.0,250.0,43091.0,12750.0,14574275.0,1152000.0,57203.0,3650.0,7075.0,68158.0,6545.0,36700.0,75000.0,635094.0,36000.0,-1.0,1630.0,389600.0,13603.0,203000.0,108.0,4367.0,1786.0,80000.0,175966.0,-1.0,92200.0,375000.0,97.0,8500.0,0.0,28351.0,-1.0,51700.0
1990,12973.0,2142.0,-1.0,-1.0,8845.0,697.0,2592142.0,29114.0,365460.0,3265.0,127283.0,57154.0,83350.0,-1.0,208432.0,-1.0,130000.0,17000.0,2270.0,123844.0,43159.0,219.0,55.0,79277.0,-1.0,150.0,52000.0,18200.0,6750.0,561000.0,37600.0,7150.0,100.0,127030.0,-1.0,1500.0,1046.0,145765.0,-1.0,-1.0,48500.0,632.0,2589.0,3400.0,4000.0,11346.0,2829.0,14.0,162.0,3692.0,-1.0,48100.0,18800.0,24315.0,-1.0,23175.0,-1.0,1164.0,784000.0,1391.0,151413.0,-1.0,53900.0,180413.0,73220.0,13278.0,-1.0,536000.0,0.0,88995.0,222571.0,-1.0,-1.0,-1.0,2291.0,13.0,337000.0,41700.0,70892.0,4384900.0,2590000.0,-1.0,850.0,28267.0,-1.0,158453.0,251326.0,21240.0,-1.0,30763.0,-1.0,3150.0,307.0,-1.0,2393.0,-1.0,-1.0,602.0,310131.0,98945.0,225850.0,334150.0,13400.0,23030.0,-1.0,23923.0,15505.0,26802.0,106168.0,133.0,63786.0,1319000.0,142217.0,1100.0,46019.0,2970.0,71931.0,30.0,17731.0,280000.0,-1.0,77814.0,197.0,2613.0,-1.0,1496800.0,0.0,200.0,93500.0,260.0,243.0,101700.0,66800.0,270.0,41123.0,13318.0,15037000.0,931000.0,58826.0,3655.0,8628.0,62304.0,7990.0,31700.0,63000.0,651276.0,33141.0,-1.0,1156.0,385200.0,12361.0,187000.0,100.0,3327.0,1472.0,100000.0,175715.0,-1.0,96200.0,400000.0,118.0,9000.0,0.0,27283.0,-1.0,62448.0
1991,14000.0,2662.0,-1.0,-1.0,9403.0,771.0,2702662.0,29280.0,382079.0,4000.0,127675.0,57766.0,84280.0,-1.0,211529.0,-1.0,120000.0,16000.0,1600.0,127796.0,20593.0,225.0,60.0,71839.0,-1.0,154.0,41600.0,19000.0,5387.0,500000.0,23100.0,6514.0,100.0,114768.0,-1.0,1000.0,1157.0,133721.0,-1.0,-1.0,53000.0,550.0,3031.0,3450.0,4000.0,15675.0,2836.0,11.0,150.0,3913.0,-1.0,46600.0,15209.0,20340.0,-1.0,24779.0,-1.0,991.0,818000.0,1560.0,146568.0,-1.0,55810.0,167778.0,75890.0,13217.0,-1.0,544000.0,0.0,93570.0,195195.0,-1.0,-1.0,-1.0,2745.0,52.0,348000.0,44200.0,55550.0,4193000.0,2700000.0,-1.0,900.0,29600.0,-1.0,164189.0,266944.0,21040.0,-1.0,40000.0,-1.0,3330.0,313.0,-1.0,3979.0,-1.0,-1.0,615.0,318468.0,108720.0,227860.0,314120.0,13500.0,23688.0,-1.0,23958.0,17104.0,27355.0,103115.0,131.0,71820.0,1264600.0,166275.0,900.0,53330.0,3465.0,75613.0,135.0,14669.0,299000.0,-1.0,75191.0,117.0,3322.0,-1.0,1816160.0,0.0,214.0,92500.0,270.0,148.0,110129.0,67325.0,280.0,54595.0,13383.0,15037000.0,867000.0,67506.0,2549.0,5168.0,62148.0,8840.0,25700.0,68000.0,668739.0,28410.0,-1.0,874.0,394700.0,13221.0,178000.0,100.0,4411.0,1334.0,100000.0,190722.0,-1.0,119800.0,420000.0,80.0,10000.0,0.0,27675.0,-1.0,70697.0
1992,14486.0,2016.0,2765000.0,97131.0,9449.0,650.0,2702016.0,24473.0,357807.0,3968.0,133708.0,58273.0,85300.0,-1.0,229394.0,26234.0,120000.0,14200.0,1900.0,129605.0,32546.0,255.0,68.0,67093.0,-1.0,180.0,24000.0,18000.0,5574.0,-1.0,28500.0,6620.0,104.0,102485.0,24868.0,800.0,649.0,147545.0,9760.0,4600000.0,50000.0,500.0,3215.0,3780.0,4000.0,23777.0,3019.0,7.0,164.0,3934.0,-1.0,46200.0,17020.0,20202.0,15000.0,26180.0,34291.0,840.0,731000.0,1416.0,185000.0,397300.0,54076.0,159191.0,81380.0,13000.0,27000.0,545000.0,0.0,95175.0,132922.0,-1.0,708800.0,140000.0,1887.0,55.0,348000.0,51300.0,45661.0,4047400.0,2700000.0,9983000.0,900.0,32000.0,-1.0,147350.0,327765.0,23130.0,217410.0,37600.0,-1.0,3574.0,317.0,115876.0,2092.0,44500.0,-1.0,605.0,330135.0,134435.0,235400.0,308150.0,13600.0,43663.0,2500.0,19875.0,19141.0,24683.0,95710.0,125.0,58500.0,1324000.0,154569.0,1100.0,77117.0,3960.0,75953.0,225.0,13872.0,299000.0,-1.0,91837.0,46.0,2808.0,20000.0,1984000.0,0.0,226.0,71500.0,280.0,600.0,110000.0,67425.0,332.0,44040.0,14100.0,-1.0,990000.0,64670.0,3568.0,8600.0,56334.0,9690.0,27200.0,67000.0,717441.0,30939.0,-1.0,1071.0,280100.0,15169.0,157000.0,104.0,3998.0,1246.0,100000.0,175484.0,341000.0,117300.0,470000.0,60.0,2000.0,0.0,33708.0,15206.0,59407.0
1993,11000.0,1912.0,2514000.0,99534.0,9720.0,650.0,2801912.0,25510.0,379949.0,3840.0,158025.0,58891.0,85000.0,57400.0,223939.0,25700.0,120000.0,17900.0,1950.0,131245.0,32796.0,265.0,64.0,66236.0,4900.0,190.0,13600.0,15000.0,6426.0,-1.0,17500.0,7000.0,108.0,80571.0,20294.0,800.0,550.0,150200.0,9600.0,5008000.0,45000.0,521.0,2854.0,3890.0,4000.0,32669.0,2977.0,11.0,120.0,4146.0,-1.0,45700.0,16647.0,14640.0,18500.0,25970.0,35086.0,960.0,680000.0,1820.0,184000.0,380300.0,55615.0,129691.0,65000.0,13735.0,38000.0,510000.0,0.0,87735.0,122811.0,-1.0,565200.0,140000.0,2786.0,62.0,350000.0,49305.0,67412.0,4120000.0,2800000.0,10036000.0,950.0,35200.0,-1.0,165745.0,337885.0,10760.0,226000.0,37104.0,-1.0,3263.0,326.0,118524.0,2024.0,53000.0,-1.0,620.0,346138.0,116473.0,238500.0,299590.0,13800.0,47291.0,1500.0,23594.0,15260.0,25438.0,99960.0,56.0,70979.0,1357000.0,149512.0,1000.0,83520.0,4455.0,79311.0,365.0,14542.0,302000.0,300000.0,96365.0,108.0,3399.0,20000.0,1675360.0,0.0,231.0,68500.0,290.0,700.0,-1.0,-1.0,290.0,36759.0,13376.0,-1.0,993050.0,69036.0,3453.0,5725.0,50811.0,10965.0,34000.0,66000.0,699865.0,32769.0,24844.0,1193.0,270400.0,13213.0,145000.0,108.0,3810.0,1230.0,115000.0,173161.0,368500.0,94900.0,350000.0,80.0,3000.0,0.0,43025.0,13451.0,63167.0
1994,14000.0,1831.0,2353000.0,99687.0,9480.0,400.0,2801831.0,27600.0,390863.0,3800.0,164382.0,59483.0,88000.0,58677.0,205067.0,27828.0,120000.0,17000.0,1900.0,131500.0,54786.0,218.0,68.0,66236.0,6007.0,140.0,16000.0,12000.0,7877.0,-1.0,16300.0,7000.0,105.0,93882.0,20140.0,800.0,600.0,124570.0,3200.0,4899000.0,45000.0,530.0,2899.0,4000.0,4000.0,49592.0,2974.0,10.0,150.0,3532.0,-1.0,46300.0,14480.0,13692.0,11000.0,28142.0,28090.0,720.0,780000.0,1820.0,178000.0,320000.0,58620.0,137025.0,82000.0,14270.0,41000.0,478000.0,0.0,85694.0,84644.0,-1.0,475200.0,140000.0,2178.0,71.0,363000.0,61805.0,77970.0,3496000.0,2800000.0,7340000.0,950.0,40000.0,-1.0,171585.0,333654.0,15300.0,230000.0,37600.0,-1.0,3304.0,334.0,122100.0,3325.0,45900.0,-1.0,630.0,351954.0,97000.0,252000.0,292550.0,13900.0,50760.0,2500.0,26889.0,14570.0,22261.0,91120.0,62.0,83445.0,1379000.0,142670.0,900.0,82283.0,4950.0,79259.0,350.0,13226.0,380000.0,280000.0,88709.0,58.0,3128.0,30000.0,1711040.0,0.0,234.0,64886.0,300.0,850.0,-1.0,-1.0,300.0,40941.0,14785.0,-1.0,996340.0,70268.0,3462.0,10875.0,53947.0,11560.0,30000.0,69000.0,717156.0,36087.0,24757.0,1655.0,286500.0,13601.0,198000.0,105.0,4293.0,1399.0,120000.0,145352.0,453100.0,102000.0,410000.0,84.0,2189.0,0.0,44382.0,12677.0,67867.0
1995,14772.0,1872.0,2360000.0,98306.0,11655.0,215.0,2801872.0,26702.0,353702.0,4000.0,167335.0,59878.0,90000.0,59285.0,242393.0,28866.0,120000.0,22600.0,2005.0,132300.0,62277.0,207.0,74.0,73200.0,4165.0,120.0,28000.0,11000.0,8312.0,-1.0,13700.0,7000.0,113.0,91399.0,18764.0,900.0,311.0,134980.0,8000.0,4389000.0,40000.0,500.0,2993.0,2800.0,4000.0,46140.0,3078.0,13.0,110.0,3546.0,-1.0,45200.0,14920.0,13328.0,17500.0,32185.0,40837.0,600.0,756000.0,1625.0,173000.0,335000.0,61525.0,121029.0,96000.0,14581.0,66000.0,487000.0,5167.0,89378.0,93090.0,-1.0,372800.0,140000.0,1493.0,24.0,373000.0,69334.0,79400.0,3100000.0,2800000.0,7459000.0,950.0,42400.0,-1.0,198111.0,340827.0,11600.0,234000.0,37657.0,-1.0,2880.0,343.0,107000.0,2989.0,44300.0,-1.0,588.0,392336.0,106000.0,271500.0,292180.0,14000.0,56400.0,1000.0,28518.0,19387.0,21237.0,111520.0,53.0,60000.0,1431000.0,143266.0,1100.0,66978.0,5180.0,78900.0,716.0,13736.0,400000.0,280000.0,91582.0,13.0,3183.0,70000.0,1774400.0,0.0,240.0,63204.0,800.0,825.0,-1.0,-1.0,340.0,43240.0,15203.0,-1.0,977256.0,68727.0,3451.0,11075.0,52470.0,17000.0,32000.0,75000.0,734142.0,37194.0,24535.0,1320.0,273700.0,14233.0,188000.0,113.0,4933.0,1504.0,117000.0,274881.0,455900.0,104800.0,410000.0,86.0,4000.0,0.0,50335.0,14463.0,78316.0
1996,15000.0,2266.0,2416000.0,94784.0,12342.0,324.0,2802266.0,21532.0,378595.0,5331.0,190126.0,60369.0,90000.0,58151.0,230604.0,28840.0,115000.0,23000.0,2348.0,133971.0,81450.0,203.0,80.0,85176.0,4420.0,105.0,33600.0,9450.0,9735.0,-1.0,10103.0,6000.0,111.0,71883.0,18372.0,800.0,400.0,139800.0,10220.0,4420000.0,40000.0,580.0,3306.0,2395.0,5000.0,49574.0,3155.0,18.0,120.0,3577.0,-1.0,41800.0,15920.0,9900.0,41400.0,35180.0,37895.0,480.0,707000.0,1950.0,166000.0,297000.0,67500.0,118023.0,93000.0,13134.0,74630.0,511000.0,4459.0,101669.0,105804.0,-1.0,359100.0,160000.0,2241.0,30.0,375000.0,62170.0,95753.0,3100000.0,2800000.0,8200000.0,1000.0,44800.0,-1.0,192986.0,360990.0,13640.0,230000.0,37266.0,-1.0,2430.0,350.0,118000.0,2415.0,57600.0,-1.0,616.0,391650.0,108000.0,281260.0,294996.0,14000.0,65800.0,1000.0,27410.0,18555.0,22688.0,112880.0,49.0,66471.0,1366800.0,157811.0,1000.0,72555.0,5593.0,85807.0,808.0,17233.0,420000.0,297000.0,103223.0,13.0,2614.0,71000.0,1998080.0,0.0,241.0,56342.0,1500.0,1600.0,-1.0,-1.0,350.0,45489.0,15331.0,-1.0,1027595.0,68262.0,3458.0,10745.0,54760.0,17850.0,36000.0,63000.0,751990.0,34602.0,24240.0,1203.0,261512.0,15372.0,179000.0,111.0,4304.0,1750.0,141791.0,276963.0,541300.0,98500.0,410000.0,160.0,3500.0,0.0,48335.0,14908.0,68668.0
1997,9000.0,2073.0,2400000.0,97397.0,15330.0,280.0,2902073.0,26612.0,379323.0,5961.0,189002.0,60809.0,109800.0,62693.0,216274.0,27784.0,112000.0,21400.0,1900.0,136277.0,118558.0,226.0,96.0,64646.0,4590.0,116.0,22611.0,10000.0,6100.0,-1.0,9000.0,5000.0,123.0,73445.0,18400.0,791.0,476.0,142800.0,13308.0,4711000.0,40000.0,850.0,3271.0,2656.0,5000.0,50003.0,3444.0,14.0,170.0,3761.0,-1.0,32400.0,12990.0,11146.0,54200.0,38180.0,37100.0,420.0,692000.0,2318.0,164000.0,251000.0,67050.0,90042.0,93000.0,15100.0,160000.0,449000.0,5146.0,84564.0,92000.0,-1.0,342500.0,140000.0,2283.0,38.0,352000.0,70227.0,73234.0,2950000.0,2900000.0,9979100.0,1000.0,48000.0,-1.0,208794.0,349504.0,22011.0,232000.0,43947.0,-1.0,2250.0,350.0,78000.0,1871.0,54700.0,-1.0,645.0,434135.0,98000.0,286460.0,290272.0,14000.0,75200.0,1000.0,33148.0,14270.0,20649.0,99450.0,78.0,76299.0,1403700.0,162700.0,900.0,77917.0,7253.0,104674.0,801.0,12164.0,422000.0,220000.0,107185.0,45.0,4217.0,84000.0,1934240.0,0.0,242.0,54850.0,2000.0,2028.0,-1.0,-1.0,380.0,34713.0,16463.0,-1.0,1004206.0,60856.0,3453.0,10023.0,55006.0,19550.0,37672.0,57000.0,832403.0,34194.0,19800.0,819.0,197700.0,15615.0,183000.0,123.0,4317.0,1796.0,142000.0,274280.0,490600.0,78300.0,410000.0,200.0,3832.0,1900.0,47002.0,13245.0,71819.0
1998,10000.0,1833.0,2170000.0,99561.0,16170.0,500.0,2701833.0,29735.0,374022.0,3578.0,193320.0,61221.0,116290.0,60666.0,238156.0,27464.0,116000.0,19500.0,2130.0,244837.0,131214.0,257.0,112.0,68016.0,4250.0,135.0,23816.0,5530.0,5757.0,-1.0,7000.0,5000.0,116.0,69432.0,19680.0,700.0,496.0,141000.0,16366.0,4474000.0,46000.0,900.0,3634.0,2944.0,6000.0,40833.0,3124.0,10.0,194.0,4072.0,-1.0,24000.0,4680.0,11832.0,59000.0,39180.0,44673.0,540.0,717000.0,2318.0,171000.0,213982.0,76200.0,90043.0,95000.0,14800.0,204000.0,437000.0,4046.0,90698.0,114747.0,-1.0,329100.0,80000.0,1757.0,16.0,336000.0,60941.0,92082.0,2950000.0,2700000.0,9176100.0,1050.0,51200.0,-1.0,204514.0,419746.0,33845.0,212000.0,67595.0,-1.0,2070.0,361.0,104300.0,2817.0,48500.0,-1.0,748.0,436292.0,88933.0,301390.0,277929.0,14000.0,83190.0,800.0,30839.0,15299.0,23308.0,105766.0,120.0,78317.0,1370000.0,164032.0,1100.0,83870.0,9369.0,109447.0,900.0,13959.0,406000.0,240000.0,104400.0,36.0,4750.0,102000.0,2048320.0,0.0,186.0,55632.0,1150.0,2250.0,-1.0,-1.0,435.0,39757.0,16203.0,-1.0,1016734.0,63157.0,4230.0,9300.0,56560.0,174250.0,28000.0,20000.0,855391.0,34200.0,19800.0,686.0,193065.0,16675.0,199000.0,116.0,4417.0,1680.0,142000.0,304900.0,570000.0,78700.0,400000.0,240.0,3500.0,1849.0,51320.0,14222.0,73234.0
1999,12150.0,2042.0,2170000.0,97848.0,17850.0,795.0,2502042.0,27340.0,331417.0,4240.0,193702.0,61735.0,118043.0,62084.0,211900.0,27900.0,113000.0,20700.0,2000.0,243219.0,142267.0,240.0,120.0,64334.0,5164.0,110.0,87186.0,9500.0,5564.0,-1.0,10000.0,5000.0,117.0,77778.0,17904.0,681.0,731.0,164833.0,20377.0,4345000.0,37750.0,800.0,3100.0,2800.0,7000.0,37762.0,3144.0,10.0,200.0,4505.0,-1.0,26600.0,4360.0,10862.0,73700.0,36195.0,47160.0,194.0,712000.0,2318.0,109000.0,182285.0,77992.0,85034.0,77000.0,12900.0,228000.0,446000.0,3732.0,89936.0,117372.0,-1.0,303700.0,83404.0,1711.0,15.0,354000.0,51220.0,87816.0,2800000.0,2500000.0,8980300.0,1000.0,54400.0,-1.0,182385.0,386895.0,39365.0,208908.0,70017.0,-1.0,1620.0,368.0,110967.0,1680.0,52200.0,-1.0,786.0,467721.0,94950.0,304220.0,265836.0,14000.0,72850.0,2500.0,31334.0,15299.0,21808.0,102867.0,152.0,79230.0,1392800.0,168862.0,1100.0,84485.0,9199.0,110505.0,661.0,13404.0,440000.0,240000.0,74966.0,45.0,4133.0,105000.0,2145440.0,0.0,150.0,56969.0,751.0,2306.0,-1.0,-1.0,490.0,39995.0,16419.0,-1.0,1071785.0,46055.0,3065.0,9183.0,58702.0,180200.0,28022.0,21000.0,879014.0,34200.0,19980.0,538.0,183100.0,17000.0,192000.0,117.0,2000.0,1800.0,142000.0,226130.0,557000.0,63200.0,400000.0,256.0,8884.0,1958.0,51702.0,13968.0,74883.0
2000,13561.0,1854.0,2090000.0,98462.0,20070.0,440.0,2801854.0,25492.0,333315.0,2400.0,174019.0,62097.0,123000.0,59248.0,223492.0,26700.0,108000.0,21300.0,2100.0,248988.0,168546.0,308.0,121.0,67200.0,2550.0,175.0,93922.0,10000.0,6200.0,-1.0,13957.0,5000.0,111.0,70395.0,15570.0,800.0,496.0,165348.0,18594.0,5145000.0,38575.0,850.0,3500.0,2800.0,6000.0,34091.0,3249.0,12.0,210.0,4500.0,73000.0,28700.0,6910.0,10383.0,88000.0,38221.0,37314.0,208.0,659000.0,2318.0,122000.0,186700.0,79435.0,72026.0,80000.0,11900.0,223729.0,454000.0,3972.0,94665.0,92151.0,-1.0,310800.0,94623.0,1700.0,13.0,355000.0,54048.0,97817.0,2795000.0,2800000.0,9120600.0,1050.0,58400.0,2000.0,200768.0,541351.0,43240.0,187108.0,73316.0,-1.0,1260.0,375.0,88000.0,3520.0,50800.0,-1.0,827.0,467375.0,96810.0,312000.0,247237.0,14000.0,71440.0,3000.0,30016.0,12585.0,21559.0,104550.0,147.0,72672.0,1278500.0,174562.0,1228.0,89569.0,8160.0,101453.0,772.0,13258.0,410000.0,210000.0,81782.0,70.0,4506.0,112000.0,1938080.0,0.0,162.0,55498.0,420.0,2461.0,-1.0,-1.0,500.0,36802.0,17522.0,-1.0,837556.0,48100.0,3075.0,9410.0,58093.0,180200.0,30000.0,21000.0,903289.0,33000.0,18000.0,650.0,183100.0,17325.0,150000.0,111.0,2181.0,1951.0,122266.0,231647.0,553600.0,93700.0,410000.0,160.0,29778.0,1515.0,51753.0,9129.0,-1.0
