,USSR,Eritrea,Australia & New Zealand,Australia,Pakistan,Slovakia,Democratic Republic of the Congo,Ethiopia,Kenya,Romania,Serbia,Zambia,Lebanon,Yemen,Tunisia,Albania,Brazil,Democratic People's Republic of Korea,Slovenia,Hungary,Argentina,Colombia,Spain,India,Lesotho,Ecuador,Republic of Moldova,Canada,Turkey,Jordan,Belgium-Luxembourg,Ethiopia PDR,Estonia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Poland,New Zealand,United Arab Emirates,Montenegro,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,"China, mainland",Cyprus,Peru,Rwanda,Lithuania,Portugal,Netherlands,Guatemala,Austria,Bhutan,Turkmenistan,Norway,Iraq,Czechia,United Republic of Tanzania,Belgium,Nepal,Luxembourg,Libya,Bangladesh,Italy,Qatar,Germany,Syrian Arab Republic,Sweden,Uzbekistan,Occupied Palestinian Territory,Finland,Serbia and Montenegro,Armenia,Sudan (former),Morocco,Mongolia,Chile,Malta,Uruguay,Denmark,Zimbabwe,Ireland,Egypt,Algeria,"China, Taiwan Province of",Israel,Japan,Belarus,Afghanistan,Switzerland,Thailand,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Oman,Bosnia and Herzegovina,Russian Federation,Bolivia (Plurinational State of),Western Sahara,Sudan,Latvia,Ukraine,Kuwait,South Africa,Mauritania,Tajikistan,Croatia,Bulgaria,Myanmar,China
1987,53342000.0,,3817645.0,3417000.0,108000.0,,350.0,,20000.0,2401500.0,,2300.0,16763.0,40565.0,536500.0,38000.0,194514.0,150000.0,,793707.0,281700.0,91600.0,9836230.0,1669400.0,500.0,43480.0,,13957000.0,6900000.0,33048.0,738313.0,996999.0,,,544000.0,3551379.0,10489020.0,717139.0,4334611.0,400645.0,-1.0,,,617867.0,504000.0,2726702.0,,11354300.0,2800000.0,112000.0,110226.0,,,79548.0,261847.0,593.0,1178686.0,4000.0,,566500.0,742900.0,,5000.0,,24670.0,,99700.0,12227.0,1710000.0,2814.0,12769531.0,576300.0,1907400.0,,-1.0,1089200.0,,,,1543300.0,101978.0,48331.0,3800.0,123800.0,4291901.0,22015.0,1599000.0,148000.0,819894.0,,20500.0,352900.0,,231000.0,241300.0,,154337.0,,9230000.0,,-1.0,,,78850.0,2000.0,,,,1450.0,280000.0,370.0,,,1091450.0,234.0,2800000.0
1988,40545008.0,,3597640.0,3241585.0,111800.0,,350.0,,25000.0,3202300.0,,2300.0,16988.0,48627.0,63000.0,40000.0,125533.0,150000.0,,1183428.0,328800.0,97200.0,12070000.0,1576800.0,500.0,50820.0,,10216000.0,7500000.0,44850.0,802829.0,1268870.0,,,599000.0,3411373.0,9883200.0,779853.0,3804241.0,356055.0,-1.0,,,370498.0,615507.0,3412753.0,,6314000.0,3000000.0,145000.0,128584.0,,,50821.0,302290.0,538.0,1366424.0,3000.0,,541834.0,1436800.0,,5100.0,,24290.0,,119000.0,11449.0,1561800.0,3061.0,13385605.0,2835859.0,1878700.0,,-1.0,1611800.0,,,,3454030.0,100230.0,81619.0,3900.0,203826.0,5418649.0,27433.0,1475000.0,120000.0,389660.0,,10000.0,399000.0,,235000.0,299800.0,,285439.0,,8710000.0,,-1.0,,,69010.0,2000.0,,,,1669.0,126000.0,380.0,,,1312655.0,83.0,3000000.0
1989,44859008.0,,4371017.0,4044167.0,122500.0,,350.0,,44172.0,3436300.0,,2300.0,18010.0,58599.0,199800.0,40000.0,247502.0,150000.0,,1340026.0,364770.0,84600.0,9393900.0,1721600.0,300.0,55937.0,,11784000.0,4500000.0,20571.0,706134.0,1018160.0,,,614000.0,3550189.0,9840353.0,716397.0,3908673.0,326850.0,-1.0,,,435035.0,701601.0,2847379.0,,8800000.0,3000000.0,140000.0,125603.0,,,84437.0,250712.0,534.0,1421645.0,3000.0,,613800.0,663400.0,,5200.0,,27020.0,,134048.0,11477.0,1643800.0,3087.0,14399172.0,271000.0,1870000.0,,-1.0,1629900.0,,,,2998620.0,112000.0,85087.0,3500.0,202589.0,4959197.0,28621.0,1325000.0,138000.0,789882.0,,3500.0,371400.0,,231000.0,358600.0,588.0,335278.0,,8072655.0,,-1.0,,,57652.0,2100.0,,,,1720.0,266000.0,390.0,,,1572058.0,,3000000.0
1990,52535008.0,,4542611.0,4107755.0,131300.0,,369.0,,42138.0,2679558.0,,1414.0,20238.0,55003.0,477500.0,5000.0,157353.0,150000.0,,1368632.0,326600.0,100400.0,9382100.0,1485700.0,100.0,42249.0,,13441400.0,7300000.0,42406.0,593511.0,1063040.0,,,312000.0,4070680.0,9995700.0,577975.0,4217418.0,434856.0,-1.0,,,491941.0,691928.0,3548169.0,,9192000.0,3305843.0,98000.0,71638.0,0.0,,78532.0,219000.0,621.0,1520554.0,4000.0,,739621.0,1854300.0,,5300.0,,27390.0,,141476.0,11684.0,1702500.0,2390.0,13992013.0,846000.0,2122600.0,,-1.0,1720000.0,,,0.0,2137640.0,88900.0,91585.0,4001.0,133500.0,4987406.0,26474.0,1223000.0,142000.0,833400.0,0.0,7700.0,345900.0,,216000.0,343100.0,950.0,372291.0,,7897000.0,,-1.0,,,65064.0,2200.0,,,,1200.0,262000.0,410.0,,,1387396.0,-1.0,3305843.0
1991,41508000.0,,4911840.0,4529797.0,142000.0,,312.0,,43470.0,2950698.0,,588.0,19296.0,28912.0,720800.0,3323.0,111650.0,145000.0,,1555261.0,573360.0,102400.0,9262486.0,1632400.0,500.0,44518.0,,11617000.0,7800000.0,39935.0,559982.0,820585.0,,,472000.0,3792750.0,10643300.0,471625.0,4257098.0,382043.0,-1.0,,,580196.0,734700.0,3101565.0,,10109000.0,4200000.0,59500.0,117074.0,0.0,,124104.0,237921.0,607.0,1427045.0,4024.0,,662901.0,768400.0,,5400.0,,27840.0,,125000.0,10800.0,1792900.0,3373.0,14493757.0,917000.0,1935300.0,,-1.0,1778800.0,,,0.0,3252520.0,48000.0,106959.0,1800.0,138900.0,5041193.0,32000.0,1148000.0,121000.0,1809960.0,0.0,6400.0,281600.0,,217000.0,355500.0,1401.0,406773.0,,7627000.0,,-1.0,,,50886.0,2300.0,,,,10.0,170000.0,420.0,,,1501617.0,-1.0,4200000.0
1992,,,5715508.0,5396721.0,139900.0,,331.0,,45000.0,1677956.0,,1500.0,21103.0,63050.0,569800.0,5569.0,125219.0,130000.0,26559.0,1723036.0,583200.0,56039.0,6105000.0,1698700.0,505.0,44908.0,405195.0,11031500.0,6900000.0,68878.0,519676.0,792182.0,300800.0,127350.0,430000.0,3550903.0,10486300.0,437000.0,2818788.0,318787.0,-1.0,,620500.0,549966.0,,3064996.0,8511000.0,9908000.0,4400000.0,171000.0,68816.0,0.0,955100.0,63000.0,204024.0,630.0,1342141.0,4024.0,127000.0,487976.0,1509000.0,,5500.0,,27640.0,,90000.0,10200.0,1742087.0,3416.0,12196452.0,1091400.0,1261000.0,286600.0,-1.0,1330600.0,250000.0,150900.0,0.0,1080690.0,35000.0,109089.0,1700.0,307800.0,2973674.0,5000.0,1168000.0,234000.0,1398290.0,0.0,9000.0,285800.0,2934000.0,200000.0,358500.0,1932.0,416647.0,75100.0,7365000.0,354200.0,-1.0,58000.0,26988700.0,60700.0,2355.0,,433500.0,10105721.0,750.0,265000.0,400.0,41514.0,106811.0,1194726.0,-1.0,4400000.0
1993,,9730.0,7057730.0,6668230.0,158300.0,822749.0,360.0,787484.0,39210.0,1552800.0,,2500.0,20000.0,65656.0,477800.0,4153.0,109952.0,120000.0,26378.0,1138101.0,459439.0,72552.0,9700797.0,1512400.0,488.0,44309.0,481030.0,12972100.0,7500000.0,31798.0,458627.0,,476700.0,103454.0,413000.0,,8985000.0,443000.0,3254717.0,389500.0,-1.0,,509600.0,540529.0,,3058105.0,7149000.0,8666000.0,4150000.0,193000.0,112499.0,-1.0,1207900.0,98500.0,253000.0,755.0,1099646.0,4124.0,198000.0,640387.0,1562000.0,2418517.0,5000.0,,27610.0,,50000.0,7570.0,1634200.0,4977.0,11005600.0,1553352.0,1670500.0,320600.0,-1.0,1678900.0,233348.0,83300.0,-1.0,1026830.0,22300.0,83970.0,1500.0,129400.0,3370000.0,33000.0,958000.0,132867.0,408023.0,0.0,8200.0,283400.0,3165000.0,250000.0,378800.0,6000.0,1420745.0,39475.0,6038000.0,276800.0,-1.0,51000.0,26843000.0,64359.0,2400.0,,455500.0,13550000.0,760.0,230000.0,300.0,30000.0,125671.0,932530.0,-1.0,4150000.0
1994,,30660.0,3308690.0,2913190.0,145700.0,873860.0,400.0,875417.0,38799.0,2133600.0,,2200.0,20185.0,63082.0,145000.0,9000.0,90614.0,210000.0,44250.0,1558295.0,344692.0,57702.0,7415500.0,1312700.0,413.0,32406.0,325320.0,11692000.0,7000000.0,44977.0,406126.0,,339488.0,149424.0,416000.0,,7649000.0,322000.0,2685786.0,395500.0,-1.0,,309600.0,307266.0,,3044695.0,5497000.0,8161000.0,4500000.0,154000.0,129843.0,-1.0,1090500.0,96213.0,227600.0,860.0,1184350.0,4124.0,203000.0,588120.0,971000.0,2419300.0,5500.0,,29000.0,,40000.0,6235.0,1467378.0,3462.0,10903000.0,1481740.0,1660900.0,341900.0,14000.0,1858100.0,290000.0,69100.0,-1.0,3719910.0,6100.0,100289.0,1300.0,177500.0,3446065.0,33000.0,910000.0,129441.0,234067.0,0.0,14000.0,224800.0,3013300.0,230000.0,293500.0,10000.0,2010500.0,32000.0,5952000.0,262300.0,-1.0,44200.0,27054400.0,59308.0,2344.0,,481100.0,14508700.0,780.0,275000.0,380.0,25000.0,107810.0,1143200.0,-1.0,4500000.0
1995,,27940.0,6125484.0,5822680.0,164000.0,794182.0,400.0,985831.0,37133.0,1816267.0,,1500.0,33410.0,63773.0,80300.0,7274.0,104634.0,180000.0,44018.0,1407640.0,385848.0,44930.0,5046600.0,1283000.0,400.0,31683.0,337609.0,13032500.0,7500000.0,57700.0,419910.0,,279430.0,152449.0,411500.0,,7683000.0,392960.0,3278613.0,302804.0,-1.0,,158900.0,486636.0,,2952265.0,2208080.0,7824000.0,4420000.0,134000.0,131193.0,-1.0,891500.0,53058.0,202500.0,850.0,1065188.0,4225.0,207000.0,546774.0,892000.0,2140487.0,6000.0,,30000.0,,23000.0,6000.0,1421600.0,3719.0,11891140.0,1705142.0,1792700.0,335500.0,24901.0,1763500.0,307000.0,89300.0,-1.0,607690.0,4200.0,90630.0,1100.0,329000.0,3898400.0,12500.0,1084000.0,368297.0,584980.0,0.0,2300.0,218200.0,1964500.0,200000.0,303400.0,16000.0,793798.0,33600.0,6842000.0,262500.0,-1.0,42000.0,15786300.0,58843.0,2500.0,,284000.0,9633200.0,800.0,300000.0,395.0,22478.0,103281.0,1172650.0,-1.0,4420000.0
1996,,12826.0,7063291.0,6696110.0,174400.0,718063.0,414.0,1124950.0,37088.0,1107547.0,,2000.0,28423.0,53584.0,834660.0,3195.0,209215.0,160000.0,40626.0,921447.0,536443.0,39647.0,10697000.0,1510000.0,500.0,45800.0,140951.0,15562000.0,8000000.0,44730.0,454830.0,,317090.0,97792.0,357000.0,,9519000.0,401531.0,3436598.0,367181.0,-1.0,,166400.0,585754.0,,2736250.0,2695800.0,8544000.0,4283000.0,128000.0,152939.0,-1.0,1176600.0,69950.0,234800.0,932.0,1082800.0,4403.0,36100.0,681679.0,1300000.0,2262377.0,5000.0,,41340.0,,28200.0,6015.0,1350494.0,4243.0,12074050.0,1653018.0,2113400.0,207000.0,20446.0,1859600.0,270000.0,105200.0,-1.0,3831130.0,4127.0,64103.0,2800.0,340600.0,3953000.0,30000.0,1225000.0,119522.0,1800222.0,0.0,2400.0,233200.0,2193700.0,220000.0,332800.0,21546.0,500000.0,28100.0,7790000.0,213165.0,-1.0,47000.0,15932860.0,64189.0,2343.0,,371500.0,5725600.0,1277.0,174000.0,383.0,17360.0,88091.0,456669.0,-1.0,4283000.0
1997,,16085.0,6893000.0,6482000.0,150000.0,868538.0,428.0,953017.0,51090.0,1889343.0,,1800.0,26043.0,47192.0,160400.0,3738.0,258847.0,140000.0,38834.0,1330233.0,925790.0,19009.0,8549540.0,1462000.0,405.0,34892.0,288633.0,13527000.0,8200000.0,43280.0,441226.0,,311712.0,119950.0,349000.0,,10124000.0,258687.0,3866103.0,411000.0,-1.0,,151628.0,470671.0,,2498556.0,2582950.0,7835000.0,4313000.0,36000.0,137812.0,-1.0,1193500.0,28792.0,268290.0,1212.0,1257800.0,5000.0,20200.0,663146.0,778000.0,2484548.0,4000.0,,38660.0,,42100.0,5985.0,1179575.0,4713.0,13398820.0,982654.0,2086300.0,144000.0,14213.0,2003500.0,342000.0,59327.0,-1.0,1324240.0,2082.0,81131.0,1507.0,198600.0,3887000.0,45600.0,1087000.0,125575.0,190892.0,0.0,1200.0,193100.0,2358900.0,250000.0,313900.0,32465.0,315194.0,45400.0,7828000.0,152500.0,-1.0,58032.0,20786130.0,57105.0,2600.0,,359800.0,7407400.0,1188.0,178000.0,300.0,23352.0,108496.0,809841.0,-1.0,4313000.0
1998,,56605.0,6327000.0,5987000.0,174100.0,874953.0,439.0,982700.0,23079.0,1238000.0,,1500.0,15000.0,56167.0,302800.0,3248.0,300389.0,90000.0,43407.0,1304634.0,538408.0,12126.0,10895300.0,1679400.0,300.0,35777.0,215882.0,12708700.0,9000000.0,27392.0,374500.0,,272800.0,141879.0,331000.0,,10591000.0,256524.0,3611680.0,340000.0,-1.0,,161708.0,410766.0,,3300610.0,1093280.0,7666600.0,3400000.0,54000.0,165813.0,-1.0,1104300.0,26203.0,214500.0,1563.0,1211557.0,5000.0,11700.0,619400.0,859000.0,2093101.0,6000.0,,36950.0,,65000.0,6040.0,1378940.0,4752.0,12512262.0,868848.0,1686900.0,82801.0,15726.0,1316200.0,369000.0,71211.0,-1.0,1970000.0,2414.0,115350.0,1700.0,196000.0,3565308.0,57234.0,1073000.0,148021.0,700000.0,0.0,2500.0,143600.0,1622800.0,240000.0,336400.0,15560.0,250000.0,20185.0,6623000.0,79044.0,-1.0,63402.0,9797920.0,60069.0,2344.0,,321700.0,5869500.0,1784.0,203821.0,500.0,25579.0,143510.0,717105.0,-1.0,3400000.0
1999,,31835.0,5347000.0,5043000.0,137400.0,723663.0,450.0,962214.0,42922.0,1018600.0,,2000.0,13900.0,42833.0,408000.0,2900.0,321789.0,55000.0,41454.0,1041991.0,419556.0,12131.0,7434300.0,1537800.0,200.0,33629.0,182559.0,13196000.0,7700000.0,4940.0,387564.0,,186400.0,126574.0,287000.0,,9377604.0,330639.0,3401107.0,304000.0,-1.0,,179850.0,454133.0,,1998959.0,2264900.0,6103000.0,3300000.0,112700.0,169768.0,-1.0,741600.0,29293.0,365000.0,1633.0,1152801.0,5000.0,19500.0,623600.0,500000.0,2137376.0,5500.0,,31898.0,,75000.0,5000.0,1313300.0,4610.0,13300984.0,425536.0,1852500.0,84500.0,2804.0,1567700.0,300000.0,65200.0,-1.0,1473980.0,1434.0,81473.0,1900.0,111000.0,3674621.0,16671.0,1277500.0,114359.0,510000.0,0.0,2000.0,205300.0,1180700.0,216000.0,258400.0,17442.0,192000.0,50800.0,6581000.0,105761.0,-1.0,56295.0,10602620.0,65869.0,2700.0,,252000.0,6424600.0,2177.0,92409.0,680.0,25217.0,124890.0,653799.0,-1.0,3300000.0
2000,,25786.0,7045000.0,6743000.0,117500.0,396748.0,500.0,803904.0,45111.0,867000.0,,2000.0,9400.0,42428.0,241000.0,1800.0,257068.0,29000.0,37756.0,900510.0,722490.0,12291.0,11063008.0,1447000.0,222.0,25121.0,133031.0,13228600.0,8000000.0,12070.0,,,347482.0,110145.0,290000.0,,9709332.0,226572.0,2783359.0,302000.0,-1.0,,150209.0,712619.0,,1686039.0,1663600.0,6919229.0,2646000.0,37600.0,185577.0,-1.0,859600.0,36343.0,287800.0,1451.0,854667.0,1700.0,24000.0,573500.0,400000.0,1629372.0,9000.0,333400.0,30817.0,53533.0,85000.0,5000.0,1261600.0,4142.0,12105820.0,211905.0,1615400.0,67000.0,13883.0,1984800.0,253000.0,32944.0,-1.0,466810.0,1672.0,59639.0,2158.0,213900.0,3979794.0,32200.0,1309900.0,99392.0,163287.0,-1.0,2300.0,214300.0,1378000.0,74000.0,282600.0,11461.0,118492.0,30110.0,6492000.0,219463.0,-1.0,53626.0,14079160.0,66550.0,2000.0,,261100.0,6871900.0,2079.0,116215.0,680.0,18624.0,151439.0,674461.0,-1.0,2646000.0
2001,,44934.0,8645000.0,8280000.0,98900.0,613300.0,500.0,1016940.0,112679.0,1580048.0,,2200.0,8100.0,45977.0,233000.0,3000.0,297798.0,69638.0,44490.0,1299140.0,530045.0,5625.0,6249139.0,1430600.0,316.0,26361.0,230942.0,10845600.0,7500000.0,17329.0,,,270035.0,91500.0,276070.0,,9799113.0,382814.0,3330484.0,365000.0,-1.0,,139949.0,762156.0,,2423069.0,2243800.0,5406619.0,2893000.0,116500.0,177671.0,-1.0,776200.0,12588.0,386800.0,1500.0,1012407.0,1500.0,23000.0,623700.0,550000.0,1965610.0,11500.0,368700.0,30488.0,53566.0,85000.0,4000.0,1125700.0,3890.0,13494887.0,1955566.0,1623000.0,116500.0,12609.0,1786000.0,427000.0,107451.0,-1.0,1155240.0,1800.0,65454.0,2200.0,117700.0,3966181.0,25000.0,1277200.0,93905.0,574654.0,-1.0,9000.0,206400.0,1700100.0,87000.0,245200.0,13131.0,230527.0,98919.0,6660000.0,326983.0,-1.0,55535.0,19534510.0,68300.0,2262.0,,231100.0,10185700.0,2480.0,131000.0,1000.0,15482.0,161487.0,930918.0,-1.0,2893000.0
2002,,9736.0,4305883.0,3865000.0,99800.0,695017.0,500.0,1183541.0,92926.0,1160387.0,,2300.0,17100.0,39753.0,90200.0,3800.0,244600.0,69000.0,48135.0,1045872.0,549830.0,10719.0,8362328.0,1424500.0,334.0,29085.0,220475.0,7467700.0,8300000.0,56772.0,,,249400.0,128430.0,282000.0,,10975970.0,304628.0,3369850.0,440883.0,-1.0,,149315.0,736629.0,,3085000.0,2208925.0,4940197.0,3324000.0,128400.0,198032.0,-1.0,871100.0,20014.0,315300.0,1251.0,861391.0,1739.0,40000.0,592900.0,1032470.0,1792560.0,13000.0,342700.0,30790.0,51823.0,85000.0,3000.0,1190326.0,3885.0,10927970.0,919514.0,1757200.0,220900.0,21879.0,1738700.0,354546.0,109495.0,-1.0,1668980.0,1797.0,77151.0,2000.0,217360.0,4120861.0,16500.0,962800.0,100797.0,416112.0,-1.0,12900.0,217200.0,1681200.0,345000.0,247200.0,13595.0,137679.0,57529.0,6128000.0,295188.0,-1.0,61208.0,18738890.0,62204.0,1944.0,,262400.0,10363800.0,3126.0,180000.0,800.0,36061.0,170946.0,1211435.0,-1.0,3324000.0
2003,,8576.0,10760340.0,10382000.0,99600.0,804200.0,500.0,1087373.0,26645.0,540800.0,,2400.0,25000.0,27935.0,290000.0,2900.0,345320.0,69000.0,39733.0,810185.0,1005460.0,6963.0,8698400.0,1407400.0,341.0,22763.0,56583.0,12164200.0,8100000.0,25821.0,,,253607.0,83245.0,226000.0,,9844289.0,248965.0,2831485.0,378340.0,-1.0,,197878.0,1084600.0,,2908074.0,2154000.0,6058777.0,2717000.0,150000.0,193717.0,-1.0,899800.0,13022.0,349067.0,1000.0,882322.0,1015.0,50500.0,584774.0,861000.0,2068693.0,14500.0,270857.0,31711.0,55330.0,85000.0,1695.0,1020800.0,5107.0,10490000.0,1079060.0,1528400.0,155300.0,21448.0,1697400.0,196572.0,68273.0,-1.0,2620390.0,1935.0,77010.0,2200.0,323700.0,3775593.0,60000.0,1197700.0,141447.0,1221980.0,-1.0,13800.0,198500.0,1608706.0,240000.0,218000.0,22000.0,138055.0,48318.0,6370000.0,324306.0,-1.0,40070.0,18003290.0,69955.0,2094.0,,246600.0,6833200.0,1950.0,240000.0,1130.0,50515.0,134238.0,524990.0,-1.0,2717000.0
2004,,16864.0,8042767.0,7739767.0,97600.0,915903.0,585.0,1375522.0,39188.0,1405996.0,,2400.0,23800.0,24791.0,395000.0,3700.0,397160.0,64000.0,59729.0,1413360.0,894610.0,8370.0,10639817.0,1297600.0,320.0,22037.0,268297.0,12556700.0,9000000.0,20980.0,,,293477.0,149963.0,233882.0,,11031511.0,277748.0,3570787.0,303000.0,-1.0,,233400.0,931500.0,,2940349.0,1387929.0,6090565.0,3222000.0,100990.0,177169.0,-1.0,859800.0,26240.0,287600.0,1050.0,1006740.0,1424.0,60000.0,630500.0,805000.0,2330582.0,16000.0,304777.0,30670.0,52761.0,85000.0,1375.0,1156620.0,3082.0,12993000.0,527193.0,1691900.0,107900.0,14672.0,1724700.0,409000.0,131138.0,-1.0,2760340.0,1800.0,56156.0,2300.0,406500.0,3589100.0,36000.0,1326600.0,163080.0,1211600.0,-1.0,10700.0,198600.0,2031666.0,290000.0,257400.0,23000.0,67357.0,61351.0,5816000.0,349853.0,3700.0,62457.0,17179740.0,72636.0,1900.0,,283500.0,11084400.0,1950.0,185000.0,-1.0,63406.0,237603.0,1180836.0,-1.0,3222000.0
2005,,56025.0,9785023.0,9483000.0,91700.0,739311.0,650.0,1398395.0,41208.0,1079148.0,,2500.0,29000.0,21189.0,465000.0,4100.0,326251.0,74000.0,61239.0,1190447.0,799423.0,9058.0,4626059.0,1207100.0,357.0,22914.0,211954.0,11677600.0,9500000.0,31793.0,,,366717.0,136891.0,233551.0,,10313389.0,286851.0,3581156.0,302023.0,-1.0,,213511.0,760691.0,,2856667.0,1528000.0,4613400.0,3444000.0,60286.0,193085.0,-1.0,948300.0,20447.0,307100.0,1100.0,879628.0,4532.0,65000.0,589251.0,754000.0,2195376.0,18000.0,301647.0,29341.0,52853.0,100000.0,1170.0,1214054.0,4890.0,11613800.0,767416.0,1592900.0,109470.0,22217.0,2102900.0,311092.0,110771.0,-1.0,1102130.0,2000.0,102417.0,2200.0,242300.0,3797200.0,43000.0,1024400.0,167020.0,1032819.0,-1.0,12100.0,183400.0,1863810.0,337000.0,231200.0,27000.0,47443.0,65399.0,5495000.0,368947.0,3327.0,51879.0,15791370.0,73996.0,2203.0,,365800.0,8975100.0,2270.0,225000.0,-1.0,64484.0,162530.0,657863.0,-1.0,3444000.0
2006,,52345.0,4534052.0,4257032.0,87500.0,641768.0,675.0,1409688.0,81085.0,772929.0,275640.0,2450.0,31800.0,27745.0,354000.0,6000.0,202940.0,77000.0,61623.0,1075150.0,1268465.0,6591.0,8136389.0,1220600.0,330.0,23438.0,200108.0,9573100.0,9551000.0,18430.0,,,302699.0,135053.0,245471.0,,10400600.0,147992.0,3161041.0,277020.0,-1.0,1966.0,203974.0,869297.0,,2956032.0,1952880.0,3922552.0,3369000.0,58372.0,191627.0,-1.0,743800.0,105600.0,268700.0,1000.0,914052.0,4515.0,78000.0,537602.0,919000.0,1897703.0,20590.0,367348.0,27786.0,50061.0,100000.0,760.0,1282043.0,4890.0,11966600.0,1202400.0,1110600.0,72536.0,21860.0,1972100.0,,49476.0,-1.0,2535080.0,8282.0,136700.0,2000.0,432100.0,3270300.0,54000.0,1136900.0,152900.0,1235880.0,-1.0,8625.0,174200.0,1830647.0,364000.0,230000.0,30000.0,31000.0,30600.0,5239000.0,399737.0,3224.0,62437.0,18036512.0,75226.0,1819.0,,307000.0,11341200.0,1990.0,236000.0,-1.0,62327.0,215262.0,546292.0,-1.0,3369000.0
2007,,39489.0,7515795.0,7160168.0,93000.0,659621.0,680.0,1270680.0,45000.0,531420.0,258998.0,2500.0,33100.0,34680.0,535100.0,3500.0,235577.0,75000.0,67904.0,1017827.0,1474510.0,7730.0,11945319.0,1330000.0,450.0,24762.0,115237.0,10983900.0,7306800.0,13260.0,,,362769.0,106635.0,274373.0,,9473570.0,168891.0,4008096.0,355627.0,97.0,1058.0,227236.0,653074.0,,3103980.0,2441190.0,4574520.0,2788000.0,52007.0,177479.0,-1.0,1013700.0,73900.0,260000.0,1023.0,810980.0,5095.0,58700.0,485300.0,748000.0,1893408.0,17830.0,374454.0,28293.0,44640.0,100000.0,755.0,1225282.0,3000.0,10384218.0,784479.0,1439000.0,90000.0,14957.0,1984400.0,,162533.0,-1.0,762550.0,3908.0,87895.0,2200.0,310200.0,3104200.0,48000.0,1124500.0,178344.0,1186658.0,-1.0,8550.0,194600.0,1911270.0,370000.0,210500.0,40000.0,28000.0,40300.0,5079000.0,474646.0,3417.0,60748.0,15559075.0,72589.0,2000.0,,350500.0,5980800.0,1990.0,222500.0,-1.0,71039.0,225265.0,419762.0,-1.0,2788000.0
2008,,6392.0,8405236.0,7996506.0,87400.0,891317.0,630.0,1352148.0,44597.0,1209410.0,344141.0,3500.0,29000.0,26704.0,254000.0,3600.0,236912.0,65000.0,76788.0,1467055.0,1681880.0,11042.0,11261100.0,1200000.0,410.0,17954.0,353124.0,11781400.0,5923000.0,10328.0,,,349100.0,162779.0,380000.0,,12171629.0,170053.0,3619460.0,408730.0,105.0,2244.0,210600.0,781179.0,,1547394.0,2058550.0,5229590.0,2823000.0,34960.0,185981.0,-1.0,970400.0,99800.0,310200.0,1231.0,967921.0,2089.0,60000.0,558200.0,403999.0,2243865.0,16000.0,328768.0,28082.0,52816.0,100000.0,537.0,1236697.0,1500.0,11967114.0,261100.0,1671600.0,160000.0,9740.0,2128600.0,,149091.0,-1.0,1353240.0,1394.0,95869.0,2000.0,409500.0,3396000.0,50000.0,1294000.0,149238.0,395922.0,-1.0,5500.0,217200.0,2211890.0,333000.0,200341.0,50000.0,24210.0,49300.0,6144000.0,605525.0,3500.0,77821.0,23148450.0,73228.0,2071.0,,307100.0,12611500.0,1990.0,192000.0,-1.0,57601.0,279106.0,878001.0,-1.0,2823000.0
2009,,65084.0,8344270.0,7909000.0,81500.0,675475.0,750.0,1750444.0,42147.0,1182062.0,302527.0,4500.0,29700.0,23241.0,850000.0,4500.0,201249.0,63000.0,70793.0,1063881.0,1355801.0,17567.0,7295934.0,1689100.0,720.0,21423.0,261430.0,9517200.0,7300000.0,17062.0,,,376945.0,146372.0,280000.0,,12875810.0,148624.0,3983900.0,435270.0,123.0,2221.0,289670.0,518850.0,,3446227.0,2519000.0,4949370.0,2318000.0,40092.0,213279.0,-1.0,858200.0,72799.0,309619.0,1321.0,835107.0,2403.0,63000.0,472964.0,501508.0,2003032.0,14705.0,452528.0,23224.0,54398.0,101000.0,472.0,1049200.0,733.0,12288100.0,845669.0,1680900.0,211000.0,9800.0,2171000.0,,145141.0,-1.0,3769500.0,1844.0,73424.0,2100.0,464071.0,3393800.0,48217.0,1227000.0,148415.0,2203359.0,-1.0,5135.0,179200.0,2123424.0,486000.0,198061.0,60000.0,20443.0,19900.0,6668000.0,643680.0,2040.0,77222.0,17880760.0,47608.0,1999.0,,265500.0,11833100.0,2270.0,216000.0,-1.0,101685.0,243609.0,858679.0,-1.0,2318000.0
