,USSR,Eritrea,Australia & New Zealand,Australia,Pakistan,Slovakia,Democratic Republic of the Congo,Ethiopia,Kenya,Romania,Serbia,Zambia,Botswana,Somalia,Tunisia,Albania,Brazil,Chad,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,Hungary,Argentina,Colombia,New Caledonia,India,Malta,Lesotho,Ecuador,Swaziland,Madagascar,Poland,Canada,Turkey,Jordan,Belgium-Luxembourg,Angola,Ethiopia PDR,Estonia,Melanesia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Egypt,Nigeria,Sudan,Mali,United Arab Emirates,Montenegro,Lebanon,Syrian Arab Republic,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Kazakhstan,United States of America,Spain,"China, mainland",Cyprus,Peru,Rwanda,Lithuania,Cameroon,Netherlands,Guatemala,South Sudan,Austria,Bhutan,Turkmenistan,Norway,Iraq,Czechia,United Republic of Tanzania,Burundi,Belgium,Nepal,Luxembourg,Libya,Bangladesh,Italy,Qatar,Germany,Uganda,Sweden,Uzbekistan,China,Finland,Republic of Moldova,Armenia,Sudan (former),Morocco,Mongolia,Chile,Honduras,Uruguay,Denmark,Zimbabwe,Kyrgyzstan,Malawi,Algeria,"China, Taiwan Province of",Israel,Japan,Belarus,Afghanistan,Switzerland,Thailand,Namibia,Saudi Arabia,Georgia,United Kingdom,Azerbaijan,Bosnia and Herzegovina,Yemen,Oman,Serbia and Montenegro,New Zealand,Russian Federation,Portugal,Bolivia (Plurinational State of),Paraguay,Venezuela (Bolivarian Republic of),Latvia,Ukraine,Kuwait,South Africa,Mauritania,Tajikistan,Ireland,Croatia,Bulgaria,Myanmar,Occupied Palestinian Territory
1982,79757008.0,,9167623.0,8875571.0,11304200.0,,3200.0,,247500.0,6122000.0,,14130.0,1000.0,,916000.0,524000.0,1826945.0,4900.0,8000.0,2200.0,121000.0,,5761862.0,15097700.0,70700.0,580.0,37451808.0,7814.0,14462.0,38538.0,1300.0,300.0,4475712.0,26715008.0,17542000.0,52250.0,1062748.0,5000.0,706597.0,,580.0,,3039000.0,4606334.0,25358000.0,65812.0,2016992.0,26000.0,,1500.0,1780.0,,23000.0,1556441.0,4391421.0,5218200.0,6660072.0,,75251296.0,4410300.0,68470000.0,10160.0,102711.0,2370.0,,900.0,967300.0,48600.0,,1236355.0,10000.0,,75500.0,965100.0,,58000.0,6000.0,,525930.0,,188000.0,967389.0,8968300.0,255.0,11370906.0,10000.0,1490410.0,,68472314.0,435400.0,,,142000.0,2183400.0,440100.0,650000.0,700.0,363144.0,1206971.0,191880.0,,700.0,977070.0,2314.0,147000.0,741800.0,,2391000.0,434200.0,,2500.0,416735.0,,10320000.0,,,82384.0,1141.0,,292052.0,,427530.0,66000.0,139071.0,347.0,,,,2444000.0,310.0,,400000.0,,4912580.0,123913.0,-1.0
1983,73748000.0,,22316825.0,22016000.0,12414400.0,,3400.0,,253000.0,4935000.0,,10936.0,1000.0,,618000.0,583000.0,2236700.0,10000.0,6000.0,2500.0,124000.0,,5985098.0,13111400.0,77800.0,381.0,42793904.0,7738.0,14810.0,26914.0,1300.0,300.0,5165083.0,26465008.0,16437000.0,100800.0,1062000.0,4000.0,916614.0,,381.0,,2059000.0,5819981.0,24745008.0,111637.0,1996000.0,26000.0,,1500.0,1276.0,,20000.0,1611988.0,3463296.0,5525000.0,5956162.0,,65857904.0,4267900.0,81390000.0,9100.0,83720.0,3300.0,,400.0,1042914.0,69600.0,,1417365.0,11000.0,,96800.0,841000.0,,74000.0,6000.0,,656630.0,,209737.0,1095370.0,8717400.0,158.0,12548219.0,12000.0,1721250.0,,81391570.0,549500.0,,,176000.0,1970200.0,647600.0,585950.0,650.0,418723.0,1547845.0,124250.0,,700.0,789786.0,1570.0,335000.0,695300.0,,2306000.0,445600.0,,3000.0,817497.0,,10800000.0,,,50162.0,1141.0,,300825.0,,329411.0,45647.0,102138.0,303.0,,,,1784000.0,320.0,,387000.0,,3608421.0,130041.0,-1.0
1984,64960000.0,,18980588.0,18666032.0,10881900.0,,3400.0,,144590.0,7388000.0,,13221.0,1000.0,,711330.0,600000.0,1983157.0,1248.0,6000.0,8330.0,132000.0,,7391963.0,13678600.0,59300.0,244.0,45476000.0,5000.0,17127.0,25172.0,1300.0,300.0,6010201.0,21187904.0,17235008.0,49716.0,1329992.0,3000.0,666052.0,,244.0,,2316000.0,6170309.0,32977008.0,17237.0,1815176.0,27000.0,,1500.0,1536.0,,18000.0,1067600.0,4505245.0,5595000.0,6206681.0,,70618000.0,6052300.0,87815008.0,9000.0,87442.0,3070.0,,270.0,1131329.0,90700.0,,1501000.0,12071.0,,170400.0,470900.0,,83000.0,8000.0,,633700.0,,183634.0,1211132.0,10057300.0,173.0,14125965.0,7000.0,1775700.0,,87817368.0,478300.0,,,157000.0,1989480.0,460400.0,988280.0,650.0,348861.0,2445877.0,99000.0,,1644.0,886469.0,2360.0,130000.0,740500.0,,2194000.0,596800.0,,3500.0,1401644.0,,14970000.0,,,52252.0,1141.0,,314556.0,,467860.0,78490.0,120764.0,291.0,,,,2346000.0,500.0,,602000.0,,4835576.0,213557.0,-1.0
1985,73200000.0,,16308591.0,15999000.0,11703000.0,,3400.0,,250735.0,5532000.0,,17156.0,1000.0,1300.0,1380000.0,603000.0,4320267.0,5300.0,5000.0,6900.0,127000.0,,6578346.0,8742800.0,76100.0,367.0,44068800.0,5000.0,18434.0,18464.0,1300.0,300.0,6460793.0,24252000.0,17032000.0,62827.0,1215493.0,3000.0,675620.0,,367.0,,1807000.0,6023006.0,28784000.0,10517.0,1872000.0,113000.0,,1444.0,1300.0,,22500.0,1713866.0,5214315.0,4858535.0,6630522.0,,65975008.0,5328688.0,85805008.0,9000.0,92303.0,5000.0,,359.0,851034.0,53800.0,,1562776.0,11000.0,,169900.0,1405500.0,,72000.0,8000.0,,533720.0,,149000.0,1463630.0,8460700.0,140.0,13801524.0,8000.0,1338000.0,,85807133.0,472100.0,,,79000.0,2358000.0,688500.0,1164690.0,600.0,246143.0,1972165.0,207200.0,,787.0,1478018.0,2125.0,127700.0,874200.0,,2081000.0,549300.0,,4000.0,2134930.0,,12046000.0,,,73000.0,251.0,,309591.0,,397267.0,74333.0,201090.0,314.0,,,5.0,1693000.0,500.0,,495000.0,,3067514.0,206272.0,-1.0
1986,86573008.0,,16498700.0,16119000.0,13923000.0,,8260.0,,258840.0,6278000.0,,17998.0,1000.0,1300.0,630000.0,576000.0,5638470.0,640.0,5000.0,8000.0,143000.0,,5793015.0,8756500.0,81700.0,572.0,47051808.0,5000.0,11009.0,33006.0,1300.0,563.0,7501702.0,31378000.0,19032000.0,30842.0,1324314.0,2400.0,775257.0,,572.0,,2389000.0,5305006.0,26474784.0,4545.0,1928000.0,132000.0,,1013.0,1175.0,,30000.0,1969000.0,4769411.0,4776213.0,7556390.0,,56897008.0,4392000.0,90040000.0,6500.0,121143.0,5504.0,,400.0,940129.0,52744.0,,1414599.0,11000.0,,158500.0,1036000.0,,71640.0,8000.0,,598000.0,,190000.0,1041825.0,9102100.0,130.0,14601295.0,8333.0,1730510.0,,90043693.0,529100.0,,,199000.0,3809100.0,663700.0,1625809.0,600.0,231730.0,2177228.0,248346.0,,1287.0,1228800.0,3693.0,168500.0,875700.0,,1925000.0,491700.0,210.0,5922.0,2289995.0,,13911000.0,,,95462.0,289.0,,379700.0,,501894.0,81200.0,241543.0,297.0,,,7.0,2333000.0,500.0,,424000.0,,4326575.0,189934.0,-1.0
1987,77331008.0,,12623823.0,12287000.0,12015900.0,,6510.0,,233645.0,6632000.0,,27668.0,1000.0,1370.0,1359900.0,593000.0,6099111.0,1071.0,3000.0,6000.0,133000.0,,5747761.0,9101200.0,74200.0,240.0,44322896.0,4800.0,18547.0,31368.0,1300.0,337.0,7941554.0,25945000.0,18932000.0,79806.0,1114686.0,2400.0,780210.0,,240.0,,2314000.0,6154228.0,27414576.0,3734.0,2721000.0,139000.0,,1425.0,874.0,,49218.0,1656350.0,4415391.0,5345000.0,7601280.0,,57361808.0,5791000.0,85900000.0,13500.0,130690.0,6740.0,,400.0,768850.0,45418.0,,1450734.0,8000.0,,249000.0,722200.0,,72000.0,8200.0,,701040.0,,172000.0,1090990.0,9381000.0,206.0,13971181.0,10000.0,1557800.0,,85904702.0,281100.0,,,157000.0,2427360.0,543332.0,1874117.0,650.0,307824.0,2284719.0,214548.0,,1669.0,1174800.0,4702.0,298000.0,863700.0,,2300000.0,461500.0,400.0,4960.0,2648773.0,,11940000.0,,,112527.0,369.0,,336823.0,,534224.0,76655.0,270528.0,306.0,,,15.0,3154000.0,520.0,,402000.0,,4148650.0,191755.0,-1.0
1988,78826000.0,,14140984.0,13935000.0,12675100.0,,6590.0,,244525.0,8528000.0,,37123.0,1000.0,1370.0,360000.0,637000.0,5745670.0,2450.0,5000.0,2000.0,128000.0,,7025775.0,8596900.0,62500.0,66.0,46169408.0,4700.0,19237.0,34198.0,1300.0,1000.0,7582141.0,15913000.0,20523008.0,78773.0,1319644.0,2400.0,778763.0,,66.0,,2514000.0,6547075.0,29038496.0,2473.0,2838000.0,50000.0,,1115.0,544.0,,51490.0,2067138.0,3665126.0,6300470.0,7260230.0,,49320000.0,6514100.0,85430000.0,13000.0,152804.0,8100.0,,400.0,827139.0,49895.0,,1559993.0,4100.0,,148300.0,929200.0,,76000.0,8300.0,,744600.0,,161011.0,1048015.0,7951900.0,163.0,15620731.0,13000.0,1295500.0,,85432957.0,284600.0,,,181000.0,4019340.0,672187.0,1734199.0,680.0,413575.0,2080441.0,256910.0,,1869.0,614420.0,2957.0,211000.0,1021000.0,,1900000.0,564500.0,330.0,4609.0,3267391.0,,11720000.0,,,142452.0,700.0,,205984.0,,405818.0,62650.0,452006.0,319.0,,,23.0,3620000.0,530.0,,455000.0,,4743133.0,156866.0,-1.0
1989,87162000.0,,14349489.0,14214495.0,14419200.0,,6670.0,,243000.0,7840000.0,,46610.0,1000.0,1400.0,420000.0,613000.0,5555184.0,450.0,5000.0,2400.0,129000.0,,6539521.0,10055700.0,79700.0,226.0,54110208.0,4875.0,29698.0,25634.0,1300.0,3000.0,8461619.0,24796208.0,16221000.0,54520.0,1476989.0,2400.0,799936.0,,226.0,,2762000.0,6356066.0,31822304.0,1121.0,3182000.0,60000.0,,1710.0,1201.0,,56438.0,1020000.0,4374739.0,5598583.0,6010024.0,,55428000.0,5468200.0,90807008.0,8000.0,159305.0,10400.0,,400.0,1046770.0,44225.0,,1362951.0,4100.0,,139600.0,491400.0,,97000.0,8300.0,,830050.0,,185000.0,1021950.0,7412900.0,105.0,14509067.0,10761.0,1750800.0,,90810047.0,507000.0,,,247000.0,3926960.0,686900.0,1765525.0,700.0,542378.0,3224153.0,283835.0,,1481.0,1152100.0,3039.0,201700.0,984500.0,,1800000.0,649000.0,354.0,4380.0,3452427.0,,14033000.0,,,162572.0,900.0,,134994.0,,618000.0,60794.0,372916.0,302.0,,,79.0,2010000.0,540.0,,459000.0,,5425026.0,130138.0,-1.0
1990,101888496.0,,15254142.0,15066100.0,14315500.0,,6750.0,,249411.0,7289344.0,,55011.0,1000.0,925.0,1122000.0,613000.0,3093791.0,2100.0,6862.0,13000.0,116000.0,,6198256.0,10055700.0,104800.0,150.0,49849504.0,4900.0,33162.0,29907.0,1435.0,5000.0,9025756.0,32098000.0,20022000.0,82870.0,1339516.0,2500.0,798757.0,,150.0,,1939000.0,6706872.0,33345808.0,889.0,4268049.0,50000.0,,2066.0,2877.0,,52000.0,2070000.0,3930934.0,6358604.0,8011675.0,,74294000.0,4773500.0,98229008.0,10400.0,88487.0,11000.0,,381.0,1076000.0,32033.0,,1404468.0,5000.0,,223606.0,1195800.0,,106000.0,8600.0,,854960.0,,128760.0,890000.0,8108500.0,637.0,15241870.0,4000.0,2242900.0,,98231940.0,626900.0,,,409000.0,3613890.0,596200.0,1718214.0,750.0,417400.0,3953412.0,325983.0,,1639.0,750080.0,2932.0,291200.0,951500.0,,1650000.0,562600.0,458.0,4425.0,3580344.0,,14033000.0,,,154937.0,1190.0,,188042.0,,297691.0,54480.0,259337.0,310.0,,,50.0,1709000.0,560.0,,598000.0,,5292233.0,124167.0,-1.0
1991,71991008.0,,10738090.0,10557400.0,14565000.0,,6830.0,,264457.0,5473156.0,,65236.0,1500.0,660.0,1786100.0,297340.0,2916823.0,3421.0,3000.0,11421.0,135000.0,,6007888.0,11036600.0,93900.0,308.0,55134496.0,5100.0,6844.0,24614.0,400.0,9000.0,9269974.0,31945600.0,20418496.0,61844.0,1438012.0,2560.0,785878.0,,308.0,,3162000.0,6205388.0,34344608.0,551.0,4482523.0,60000.0,,2540.0,2466.0,,58594.0,2140000.0,4060738.0,6599700.0,8792670.0,,53890000.0,5467700.0,95950000.0,5600.0,87275.0,14800.0,,610.0,944146.0,22680.0,,1375253.0,5000.0,,246298.0,1476400.0,,84000.0,8800.0,,835970.0,,130000.0,1004290.0,9415660.0,242.0,16611967.0,9000.0,1480900.0,,95953581.0,430500.0,,,686000.0,4938920.0,538200.0,1588677.0,779.0,188300.0,3669852.0,259213.0,,877.0,1869400.0,3581.0,180000.0,759000.0,,1726000.0,601500.0,419.0,5900.0,4035498.0,,14363000.0,,,99913.0,1200.0,,180690.0,,618697.0,108733.0,328406.0,310.0,,,3.0,2142000.0,600.0,,673000.0,,4497045.0,123446.0,-1.0
1992,,,14929717.0,14738678.0,15684200.0,,9230.0,,297000.0,3206382.0,,54490.0,500.0,874.0,1584100.0,251862.0,2795598.0,2400.0,2000.0,7328.0,123000.0,152705.0,3453112.0,9998500.0,75219.0,223.0,55689504.0,5500.0,11854.0,23997.0,300.0,10000.0,7368097.0,29877200.0,19318000.0,75435.0,1410680.0,2800.0,798467.0,89400.0,223.0,299522.0,2288000.0,5110300.0,32545880.0,552.0,4617997.0,40000.0,,1256.0,3179.0,,61580.0,3046000.0,3620503.0,,10178690.0,18285008.0,67136000.0,4357506.0,101587008.0,10500.0,93787.0,12600.0,833800.0,620.0,1016791.0,22680.0,,1325401.0,5000.0,377000.0,192549.0,1006000.0,,64000.0,8900.0,,761960.0,,125000.0,1065050.0,8938421.0,157.0,15541661.0,8800.0,1406300.0,964000.0,101591334.0,212300.0,925764.0,141483.0,838000.0,1562160.0,453200.0,1556588.0,800.0,342300.0,3583011.0,57000.0,679000.0,613.0,1836750.0,4326.0,254100.0,758700.0,330000.0,1650000.0,545800.0,651.0,3116.0,4123660.0,191000.0,14095000.0,943300.0,340000.0,152170.0,1250.0,2101000.0,191039.0,46166700.0,361936.0,95727.0,425421.0,310.0,332400.0,19507424.0,24.0,1324000.0,580.0,166400.0,713000.0,658019.0,3442555.0,143315.0,-1.0
1993,,5400.0,16698400.0,16479000.0,16156500.0,1528510.0,9730.0,895520.0,212776.0,5314104.0,,69286.0,853.0,925.0,1412600.0,464498.0,2197354.0,2006.0,1498.0,4000.0,123000.0,142856.0,3020655.0,9995900.0,96303.0,330.0,57210100.0,5800.0,8127.0,25528.0,388.0,8000.0,8242694.0,27255900.0,21016000.0,76800.0,1511632.0,3000.0,,105600.0,330.0,249789.0,2078000.0,,29209000.0,1483.0,4832598.0,32600.0,,2210.0,765.0,,55000.0,3626491.0,3582450.0,,10732340.0,11585000.0,65222000.0,4972971.0,106390000.0,11700.0,125595.0,4800.0,890600.0,630.0,1035000.0,24267.0,,1018013.0,7000.0,509000.0,378918.0,1187000.0,3304271.0,59000.0,8700.0,,765000.0,,126000.0,1175630.0,8169800.0,201.0,15766500.0,9000.0,1746200.0,876000.0,106394921.0,358500.0,1392610.0,217900.0,453000.0,1573020.0,450200.0,1323600.0,835.0,343900.0,4334000.0,277000.0,830700.0,1014.0,1016500.0,4921.0,217000.0,637800.0,354000.0,1940000.0,591300.0,740.0,5700.0,3429980.0,114000.0,12890000.0,841000.0,330000.0,159707.0,1300.0,3048749.0,219400.0,43546552.0,421926.0,145129.0,375679.0,310.0,338300.0,21831008.0,30.0,1983770.0,400.0,170600.0,539000.0,886921.0,3618220.0,138543.0,-1.0
1994,,13520.0,9202900.0,8961000.0,15213000.0,2144630.0,10250.0,802747.0,297000.0,6135299.0,,60944.0,1000.0,1000.0,502600.0,420000.0,2096259.0,2932.0,1377.0,2352.0,125000.0,155343.0,4873751.0,9736500.0,105183.0,144.0,59840000.0,6000.0,11955.0,19836.0,500.0,4000.0,7658457.0,22919500.0,17514000.0,57400.0,1553828.0,3000.0,,57091.0,144.0,336133.0,2470000.0,,30500000.0,2156.0,4437055.0,35200.0,,2650.0,1052.0,,52675.0,3702985.0,4150920.0,,10869560.0,9052000.0,63168000.0,4302340.0,99297000.0,8000.0,127035.0,3200.0,549400.0,637.0,981000.0,26004.0,,1255120.0,10000.0,675000.0,280160.0,1342000.0,3713476.0,59000.0,7942.0,,898892.0,,120000.0,1131000.0,8251400.0,143.0,16538600.0,9000.0,1344700.0,1362000.0,99301440.0,337400.0,658780.0,152900.0,475000.0,5523210.0,321900.0,1271200.0,850.0,486900.0,3725194.0,288000.0,608400.0,208.0,713964.0,4440.0,103230.0,564800.0,230000.0,2050000.0,583700.0,700.0,6300.0,2646023.0,89400.0,13316000.0,739200.0,313000.0,171033.0,1325.0,3249200.0,241900.0,32128600.0,462624.0,82323.0,208617.0,310.0,199400.0,13856600.0,43.0,1840380.0,323.0,149000.0,572000.0,750330.0,3754310.0,108599.0,-1.0
1995,,9605.0,16749173.0,16504000.0,17002400.0,1937940.0,10818.0,1083680.0,312644.0,7666538.0,,38019.0,900.0,914.0,530800.0,405342.0,1533871.0,2642.0,1315.0,5622.0,125000.0,155575.0,4614200.0,11406460.0,74126.0,98.0,65767400.0,6300.0,10603.0,19763.0,450.0,14000.0,8668035.0,24989400.0,18015000.0,58457.0,1531395.0,5000.0,,77101.0,98.0,381226.0,2314838.0,,30880000.0,10262.0,5722441.0,43600.0,,6150.0,972.0,,60005.0,4184144.0,3468220.0,,11227540.0,6490000.0,59404000.0,3138700.0,102207000.0,11000.0,125048.0,6000.0,637300.0,589.0,1167000.0,26003.0,,1303923.0,13000.0,695000.0,312162.0,1236000.0,3822769.0,75300.0,8928.0,,914000.0,,117000.0,1244990.0,7946080.0,147.0,17763000.0,9000.0,1553800.0,2347000.0,102211429.0,379500.0,1277501.0,153800.0,448000.0,1090710.0,256700.0,1383861.0,900.0,392900.0,4598500.0,70000.0,625000.0,1572.0,1499920.0,4429.0,242000.0,443600.0,438800.0,2100000.0,631100.0,639.0,6400.0,1647956.0,76500.0,14312000.0,625600.0,238750.0,170929.0,1350.0,2949000.0,245173.0,30118660.0,360094.0,122805.0,543435.0,517.0,243700.0,16273300.0,37.0,1977254.0,347.0,170000.0,583000.0,876507.0,3435250.0,89101.0,-1.0
1996,,7857.0,23979000.0,23702000.0,16907400.0,1713060.0,10255.0,1162310.0,315000.0,3143818.0,,57595.0,725.0,917.0,2017650.0,271150.0,3292759.0,2650.0,1267.0,3000.0,100000.0,137120.0,3911820.0,9542315.0,64623.0,97.0,62097400.0,4200.0,31300.0,27600.0,300.0,4000.0,8575954.0,29801400.0,18515000.0,42678.0,1908529.0,5216.0,,101249.0,97.0,269303.0,2086000.0,,35948900.0,10923.0,5735367.0,47000.0,,3159.0,601.0,,58342.0,4080357.0,3375008.0,,10015183.0,7678070.0,61982000.0,6040500.0,110569000.0,13000.0,146152.0,6814.0,936200.0,400.0,1268900.0,23690.0,,1239723.0,17000.0,453100.0,266309.0,1300000.0,3727203.0,83600.0,9054.0,,1012930.0,,124000.0,1369130.0,7987241.0,135.0,18921680.0,9000.0,2030000.0,2741800.0,110569193.0,459300.0,784160.0,201400.0,527000.0,5915790.0,215282.0,1227148.0,944.0,649700.0,4757742.0,263134.0,964100.0,2315.0,2982604.0,193.0,185000.0,478100.0,600300.0,2300000.0,678800.0,710.0,5700.0,1200000.0,107400.0,16100000.0,758861.0,165700.0,144926.0,1380.0,1507100.0,277000.0,34916680.0,406071.0,98820.0,400189.0,517.0,357500.0,13547100.0,7.0,2711991.0,379.0,239000.0,771000.0,741235.0,1802110.0,77950.0,30872.0
1997,,9635.0,19541000.0,19224000.0,16650500.0,1885961.0,10342.0,1092820.0,252000.0,7156188.0,,70810.0,632.0,920.0,884900.0,388391.0,2489070.0,3600.0,761.0,8449.0,100000.0,138930.0,5258817.0,16106700.0,50181.0,51.0,69350200.0,9036.0,33722.0,19879.0,340.0,5000.0,8192681.0,24280300.0,18663400.0,41782.0,1717654.0,5479.0,,111186.0,51.0,293762.0,2081000.0,,33847000.0,7433.0,5849134.0,66000.0,,2720.0,298.0,,58394.0,3031090.0,3656594.0,,10044716.0,8954950.0,67536000.0,4676290.0,123290000.0,11500.0,123689.0,5997.0,1127400.0,586.0,1063000.0,23000.0,,1352281.0,20000.0,706900.0,255545.0,1063000.0,3640269.0,78500.0,9739.0,,1072000.0,,156400.0,1454100.0,6758351.0,150.0,19826800.0,9000.0,2056200.0,3073400.0,123290085.0,464100.0,1345131.0,183700.0,642000.0,2316490.0,237700.0,1676887.0,1000.0,504800.0,4964703.0,254772.0,1273660.0,1339.0,661514.0,85.0,116000.0,573100.0,743900.0,2711000.0,596800.0,750.0,5721.0,1794900.0,291700.0,15018000.0,935186.0,287372.0,129175.0,1250.0,2920000.0,317000.0,44257720.0,329482.0,168547.0,229173.0,517.0,394600.0,18403900.0,296.0,2428840.0,400.0,452209.0,725000.0,833508.0,3574840.0,91000.0,28310.0
1998,,31937.0,22410100.0,22108000.0,18694000.0,1789299.0,10443.0,1142710.0,270810.0,5181812.0,,63925.0,500.0,900.0,1353520.0,395067.0,2269847.0,4749.0,928.0,12500.0,165000.0,169097.0,4898634.0,15086820.0,39064.0,79.0,66345000.0,9000.0,29641.0,19787.0,350.0,10000.0,9536576.0,24082300.0,21011000.0,35974.0,1832000.0,6000.0,,118011.0,79.0,336562.0,2063000.0,,39809000.0,4781.0,6093151.0,98000.0,,6680.0,360.0,,80600.0,4111625.0,3235080.0,,11955083.0,4746300.0,69327000.0,5436300.0,109726000.0,11500.0,146640.0,4140.0,1031000.0,601.0,1072000.0,14633.0,,1341820.0,20000.0,1245200.0,323400.0,1130000.0,3844741.0,111500.0,9778.0,,1000770.0,,140000.0,1802815.0,8338301.0,140.0,20187492.0,9000.0,2248700.0,3556000.0,109726066.0,396900.0,952990.0,244300.0,585000.0,4378480.0,191836.0,1682040.0,1000.0,559200.0,4928375.0,242121.0,1203676.0,1842.0,2280000.0,66.0,155000.0,569500.0,787400.0,2834000.0,615500.0,832.0,5274.0,1734000.0,144629.0,15449000.0,798262.0,340931.0,167058.0,770.0,2967000.0,302100.0,27011880.0,151148.0,175426.0,180088.0,517.0,385300.0,14936600.0,431.0,1892080.0,464.0,388149.0,673000.0,1020450.0,3203359.0,92000.0,36523.0
1999,,27518.0,25077000.0,24757000.0,17857600.0,1187264.0,9900.0,1149670.0,211788.0,4661439.0,,69226.0,528.0,940.0,1390000.0,272000.0,2461856.0,3585.0,1181.0,12669.0,97000.0,117251.0,2638970.0,12600600.0,40008.0,7.0,71287504.0,8610.0,15426.0,19011.0,300.0,10000.0,9051339.0,26940800.0,18008800.0,9250.0,1528471.0,4000.0,,88424.0,7.0,319419.0,1977000.0,,37050000.0,5626.0,6346642.0,101000.0,,7585.0,212.0,,73000.0,2691504.0,3020889.0,,8673197.0,11241900.0,62567284.0,5083800.0,113880000.0,14000.0,169613.0,3607.0,870900.0,616.0,851400.0,8246.0,,1416200.0,20000.0,1505800.0,229700.0,800000.0,4028271.0,82400.0,7085.0,,1086480.0,,130000.0,1908000.0,7742800.0,83.0,19615366.0,11000.0,1658900.0,3601800.0,113880088.0,254100.0,800425.0,219200.0,172000.0,2153540.0,166700.0,1196626.0,950.0,383900.0,4470745.0,260909.0,1109107.0,1655.0,1470000.0,88.0,29000.0,583100.0,711400.0,2499000.0,505500.0,793.0,3644.0,2046000.0,226073.0,14867000.0,846030.0,257764.0,139563.0,1050.0,2035000.0,320000.0,30995150.0,373131.0,150012.0,187900.0,517.0,351900.0,13585300.0,445.0,1733030.0,501.0,365136.0,597000.0,558217.0,2642973.0,115000.0,11052.0
2000,,13776.0,22434000.0,22108000.0,21078600.0,1254310.0,9385.0,1235270.0,204232.0,4456000.0,,75000.0,488.0,960.0,842000.0,341100.0,1661526.0,2688.0,1500.0,10946.0,50000.0,162559.0,3692470.0,15478660.0,37085.0,10.0,76368896.0,9556.0,15545.0,12958.0,300.0,9000.0,8502865.0,26535500.0,21008600.0,25433.0,,4000.0,,146800.0,10.0,299356.0,2326000.0,,37353400.0,2339.0,6564053.0,73000.0,,6208.0,364.0,,108100.0,3105489.0,3493210.0,,8087756.0,9073500.0,60639376.0,7293623.0,99636000.0,10000.0,187746.0,6444.0,1237600.0,631.0,1142700.0,9525.0,,1312962.0,4350.0,1690000.0,313400.0,384000.0,4084107.0,32700.0,6097.0,1687700.0,1183530.0,61184.0,125000.0,1840000.0,7463968.0,83.0,21621548.0,12000.0,2371900.0,3532000.0,99636127.0,538300.0,727721.0,181561.0,214000.0,1380700.0,138722.0,1492710.0,1051.0,324400.0,4693422.0,229775.0,1039109.0,1815.0,760361.0,127.0,94000.0,688200.0,966000.0,1469000.0,586100.0,800.0,3429.0,1787542.0,89406.0,16704000.0,1150281.0,336085.0,141884.0,1413.0,1927200.0,326000.0,34455488.0,354937.0,101510.0,220055.0,517.0,427396.0,10197000.0,365.0,2428100.0,512.0,406196.0,737400.0,1032085.0,2781242.0,93000.0,53422.0
2001,,36490.0,24663000.0,24299000.0,19023700.0,1894100.0,8897.0,1596020.0,256997.0,7764000.0,,80000.0,550.0,950.0,1118000.0,282200.0,3364950.0,2800.0,2000.0,6300.0,123866.0,181083.0,5196760.0,16146620.0,31793.0,37.0,69680896.0,9600.0,50755.0,13631.0,320.0,10000.0,9283044.0,20630200.0,19007000.0,19293.0,,4000.0,,133003.0,37.0,246000.0,2196000.0,,31540330.0,2841.0,6254583.0,51000.0,,9253.0,159.0,,139500.0,4744623.0,3275460.0,,9458618.0,12706800.0,52999932.0,5007698.0,93873000.0,10500.0,181805.0,8269.0,1076300.0,647.0,990700.0,9525.0,,1508283.0,4500.0,1760000.0,259100.0,903400.0,4476080.0,89000.0,8667.0,1457400.0,1157865.0,54022.0,125000.0,1673000.0,6413300.0,28.0,22837836.0,14000.0,2371500.0,3689800.0,93873234.0,488900.0,1185210.0,245579.0,303000.0,3316380.0,138700.0,1780160.0,1050.0,143600.0,4663938.0,197526.0,1190600.0,2241.0,2039213.0,234.0,157970.0,699900.0,867000.0,1597000.0,508600.0,712.0,6119.0,2081870.0,306479.0,11580000.0,1493741.0,255221.0,152742.0,1429.0,2534200.0,364000.0,46982120.0,153609.0,112659.0,532155.0,585.0,451700.0,21348000.0,306.0,2503950.0,505.0,387314.0,769200.0,965153.0,4077497.0,94000.0,24983.0
