,USSR,Finland,Vanuatu,Trinidad and Tobago,Fiji,French Guiana,Kenya,Guyana,Solomon Islands,Papua New Guinea,Somalia,Micronesia,Togo,Equatorial Guinea,Albania,Brazil,Serbia,El Salvador,Saint Lucia,Canada,Colombia,Spain,New Zealand,Honduras,Jamaica,Cabo Verde,Republic of Moldova,Mongolia,Belgium-Luxembourg,Angola,Saudi Arabia,Sao Tome and Principe,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,Haiti,Sudan,Mali,Hungary,Dominican Republic,Syrian Arab Republic,Yugoslav SFR,Iran (Islamic Republic of),Gambia,Ghana,Sweden,Cyprus,Kazakhstan,Rwanda,Bosnia and Herzegovina,Portugal,Saint Kitts and Nevis,"China, Taiwan Province of",Puerto Rico,Singapore,Turkmenistan,Dominica,Madagascar,United Republic of Tanzania,Nepal,Libya,Costa Rica,Bangladesh,Germany,Comoros,Latvia,Benin,Montserrat,Occupied Palestinian Territory,Cambodia,Armenia,Chile,Malta,Denmark,Lebanon,Malawi,Algeria,Slovakia,Israel,Réunion,Kiribati,Belarus,Afghanistan,Switzerland,Grenada,Wallis and Futuna Islands,Mauritius,Yemen,Georgia,Lithuania,Russian Federation,Marshall Islands,Tunisia,Paraguay,Tuvalu,Cook Islands,Guadeloupe,Tokelau,Venezuela (Bolivarian Republic of),South Africa,Myanmar,Eritrea,Australia & New Zealand,Australia,Panama,Pakistan,Thailand,Belize,Ethiopia,Bhutan,Lao People's Democratic Republic,Zambia,Botswana,Tajikistan,Suriname,Niue,Mozambique,Niger,Democratic People's Republic of Korea,Slovenia,South Sudan,New Caledonia,Central African Republic,Bahamas,Ecuador,Indonesia,Poland,Chad,Antigua and Barbuda,Ethiopia PDR,Estonia,Melanesia,Malaysia,France,Republic of Korea,Democratic Republic of the Congo,Nigeria,Congo,Martinique,Tonga,Belgium,Peru,United States of America,"China, mainland",French Polynesia,India,Guinea-Bissau,Cameroon,Netherlands,Guatemala,Nauru,Cuba,Romania,Micronesia (Federated States of),Norway,Philippines,Iraq,Swaziland,Burundi,Samoa,Luxembourg,Czechia,Seychelles,Senegal,Italy,Ireland,Uganda,Uzbekistan,China,Burkina Faso,Serbia and Montenegro,Sudan (former),Morocco,Jordan,Uruguay,Zimbabwe,Kyrgyzstan,Gabon,Austria,Japan,Maldives,Guam,Timor-Leste,Egypt,Argentina,Namibia,United Kingdom,Azerbaijan,Nicaragua,Viet Nam,Barbados,Turkey,Bolivia (Plurinational State of),Saint Vincent and the Grenadines,American Samoa,Brunei Darussalam,Mexico,Guinea,Kuwait,Mauritania,Sierra Leone,Sri Lanka,Pacific Islands Trust Territory,Côte d'Ivoire,Polynesia,Croatia,Bulgaria,Montenegro,Ukraine,Liberia
1984,9670665.0,62000.0,70750.0,10500.0,222.0,0.0,216800.0,800.0,37530.0,280000.0,113100.0,66400.0,107500.0,3700.0,81000.0,13345206.0,,61274.0,0.0,4416500.0,241006.0,3143212.0,581.0,34556.0,52378.0,3110.0,,0.0,14696.0,101000.0,4064.0,12170.0,,256800.0,186693.0,85300.0,,236399.0,447579.0,82117.0,499810.0,263587.0,340674.0,98132.0,333000.0,169498.0,6930.0,,28000.0,,39818.0,230.0,64556.0,1500.0,1191.0,,0.0,93085.0,1014666.0,156000.0,7000.0,20985.0,606907.0,403419.0,15000.0,,194926.0,19.0,0.0,21500.0,,11150.0,12.0,193420.0,32440.0,202068.0,189460.0,,89630.0,270.0,36000.0,,177985.0,13738.0,2620.0,4000.0,2119.0,36605.0,,,,,1318100.0,1046300.0,2100.0,3000.0,0.0,400.0,130453.0,740000.0,1695349.0,,532896.0,532315.0,260.0,2709205.0,849861.0,0.0,,9297.0,23950.0,142100.0,4200.0,,7464.0,2000.0,703300.0,148477.0,336000.0,,,4017.0,219563.0,0.0,94072.0,3947239.0,464034.0,333974.0,300.0,533280.0,,392519.0,1489357.0,1029718.0,307579.0,1005400.0,3801300.0,34186.0,0.0,6400.0,,112817.0,33381538.0,22282867.0,15000.0,27380900.0,104500.0,568916.0,19852.0,93450.0,300.0,15000.0,951503.0,,10040.0,3333285.0,36600.0,17387.0,20948.0,46200.0,,,3500.0,933931.0,1367141.0,4000.0,451600.0,,22347423.0,256622.0,,1923044.0,352363.0,30772.0,78805.0,437155.0,,12500.0,9370.0,165127.0,3000.0,0.0,3300.0,514240.0,6373525.0,0.0,271000.0,,142532.0,437600.0,0.0,1991181.0,67343.0,85.0,2300.0,233.0,1303689.0,363834.0,5.0,6800.0,55700.0,454825.0,30100.0,370954.0,81400.0,,354091.0,,,21000.0
1985,9798900.0,57700.0,70800.0,8500.0,60300.0,0.0,268811.0,10800.0,40796.0,280500.0,131000.0,74800.0,140162.0,6200.0,97500.0,14685163.0,,64870.0,6250.0,4117900.0,338080.0,3137761.0,488.0,35388.0,52687.0,2920.0,,0.0,13016.0,94000.0,3338.0,13170.0,,1017620.0,185291.0,95800.0,,268943.0,475173.0,49639.0,523990.0,310544.0,312348.0,66603.0,266000.0,168500.0,7118.0,,32380.0,,391253.0,800.0,69519.0,1400.0,808.0,,3500.0,102929.0,1016210.0,297440.0,69000.0,21118.0,621614.0,423438.0,16000.0,,230565.0,19.0,0.0,39800.0,,44530.0,12.0,218240.0,34735.0,203303.0,195940.0,,87575.0,550.0,35000.0,,183485.0,14532.0,2420.0,4000.0,1799.0,21000.0,,,,,1323900.0,1214300.0,2100.0,3000.0,1000.0,450.0,166699.0,699000.0,2074629.0,,763121.0,762633.0,4260.0,2868160.0,928814.0,1000.0,,8300.0,15500.0,143383.0,2700.0,,7927.0,2000.0,608600.0,125309.0,346000.0,,,4020.0,216707.0,0.0,102781.0,4042883.0,520945.0,357453.0,1000.0,556930.0,,456416.0,1615722.0,1223063.0,275059.0,996810.0,3647200.0,35147.0,1000.0,6400.0,,169875.0,31146310.0,24163000.0,20000.0,27763600.0,66600.0,576632.0,15476.0,102290.0,300.0,20000.0,1000800.0,,7680.0,3389306.0,45075.0,17316.0,22346.0,47200.0,,,2800.0,659472.0,1381793.0,4000.0,390200.0,,24232519.0,352566.0,,1913802.0,366780.0,29942.0,70115.0,438315.0,,15100.0,11081.0,162327.0,3000.0,9300.0,3300.0,550900.0,6906360.0,0.0,299000.0,,134207.0,495200.0,500.0,1994270.0,84928.0,6250.0,2300.0,90.0,1339647.0,365240.0,6.0,7000.0,57800.0,444985.0,30200.0,386672.0,87450.0,,368709.0,,,23400.0
1986,9710443.0,74800.0,70850.0,8800.0,60322.0,20.0,237351.0,11600.0,40918.0,283000.0,100500.0,82320.0,150613.0,6200.0,93000.0,13214416.0,,59160.0,6250.0,3990000.0,362230.0,3106093.0,3152.0,32347.0,51994.0,2920.0,,0.0,10802.0,99000.0,2647.0,13120.0,,1034002.0,188823.0,94700.0,,278689.0,518901.0,74400.0,504010.0,375030.0,310600.0,86114.0,319916.0,170700.0,6877.0,,30170.0,,384753.0,590.0,68795.0,1300.0,645.0,,3500.0,114250.0,1032018.0,333140.0,69000.0,18694.0,597111.0,470748.0,16000.0,,250392.0,20.0,0.0,37600.0,,92450.0,12.0,226835.0,34990.0,235281.0,201430.0,,76045.0,700.0,42500.0,,176385.0,15810.0,2420.0,4000.0,1519.0,33952.0,,,,,1334900.0,1020500.0,2000.0,3000.0,1000.0,450.0,191214.0,736000.0,2034071.0,,661397.0,658245.0,4270.0,3005488.0,976005.0,1000.0,,8000.0,13912.0,151054.0,2500.0,,8150.0,2000.0,653000.0,129521.0,350000.0,,,3800.0,258590.0,0.0,131158.0,4660245.0,558810.0,338047.0,900.0,508000.0,,458890.0,1741889.0,1406842.0,274291.0,987200.0,3884200.0,34844.0,1000.0,6400.0,,184982.0,28817370.0,23874000.0,20000.0,27352900.0,74300.0,586860.0,9299.0,111100.0,320.0,20000.0,937800.0,,6910.0,3395997.0,49150.0,19400.0,23514.0,48200.0,,,2400.0,849360.0,1567168.0,2000.0,457581.0,,23942795.0,408721.0,,1887123.0,388110.0,34563.0,111535.0,415893.0,,16500.0,15540.0,164449.0,3000.0,9300.0,3350.0,541230.0,7635600.0,930.0,305000.0,,105198.0,542986.0,610.0,2013785.0,97720.0,6310.0,2350.0,90.0,1149666.0,358161.0,7.0,7100.0,56600.0,446590.0,30200.0,375585.0,88400.0,,337064.0,,,22400.0
1987,10394100.0,81000.0,70800.0,9000.0,50169.0,0.0,196400.0,12000.0,41590.0,283000.0,129200.0,79920.0,151708.0,6200.0,89300.0,11761992.0,,40980.0,7000.0,3870800.0,330950.0,3155241.0,3794.0,29309.0,52635.0,2050.0,,0.0,13749.0,97000.0,4201.0,13160.0,,1046394.0,198133.0,86400.0,,309687.0,502258.0,66300.0,511255.0,422836.0,284757.0,99675.0,303967.0,169259.0,6748.0,,31180.0,,382588.0,580.0,80234.0,1200.0,750.0,,3500.0,94254.0,1076844.0,346480.0,67250.0,22243.0,572728.0,596596.0,16487.0,,200853.0,20.0,0.0,41900.0,,71170.0,12.0,250791.0,43277.0,249993.0,204780.0,,67229.0,800.0,40000.0,,143500.0,16710.0,2420.0,4100.0,1214.0,37340.0,,,,,1335800.0,1062000.0,1000.0,2000.0,1000.0,450.0,230972.0,797000.0,1789326.0,,547087.0,543293.0,4360.0,3007480.0,1007714.0,1000.0,,8000.0,18494.0,206614.0,2100.0,,8175.0,2500.0,706500.0,172440.0,356000.0,,,3600.0,216424.0,0.0,177579.0,4433244.0,533996.0,360068.0,900.0,489610.0,,449159.0,1785598.0,1940488.0,314270.0,967160.0,3890000.0,36080.0,800.0,4400.0,,139529.0,28848217.0,24701833.0,19000.0,26881200.0,50800.0,583400.0,13957.0,81880.0,320.0,20500.0,988300.0,,6380.0,3364799.0,50375.0,14400.0,24110.0,48440.0,,,2100.0,890366.0,1828737.0,6000.0,380000.0,,24782067.0,441922.0,,2112826.0,404706.0,38231.0,115432.0,563162.0,,18200.0,40694.0,187021.0,3000.0,9300.0,2078.0,512390.0,6601800.0,2100.0,396000.0,,78300.0,600295.0,540.0,2154303.0,84035.0,6310.0,2380.0,90.0,1362280.0,344004.0,6.0,7400.0,55400.0,441886.0,30300.0,383519.0,84270.0,,331163.0,,,23367.0
1988,10484100.0,86100.0,70800.0,7500.0,47339.0,0.0,148200.0,11800.0,45309.0,295500.0,129500.0,75920.0,157505.0,6200.0,95100.0,13731988.0,,38206.0,6000.0,4917000.0,385360.0,3132167.0,3179.0,32214.0,51677.0,2150.0,,0.0,14107.0,86500.0,3331.0,13063.0,,988614.0,204360.0,81700.0,,390557.0,503685.0,83000.0,573936.0,376299.0,310940.0,100957.0,300880.0,149773.0,6870.0,,29000.0,,409446.0,580.0,60281.0,1200.0,420.0,,3875.0,101798.0,1023213.0,365680.0,67300.0,24150.0,563217.0,555916.0,17018.0,,248528.0,20.0,0.0,42300.0,,88940.0,12.0,199490.0,43771.0,225461.0,200250.0,,71624.0,900.0,36000.0,,145000.0,17684.0,2430.0,4100.0,1118.0,25197.0,,,,,1367328.0,1275000.0,1300.0,2000.0,1000.0,500.0,317212.0,946000.0,1594395.0,,617028.0,613849.0,4380.0,3050511.0,1147036.0,1000.0,,6080.0,19638.0,213390.0,2300.0,,8095.0,2500.0,741000.0,87756.0,356000.0,,,3000.0,233533.0,0.0,171424.0,4613159.0,509635.0,393702.0,850.0,498490.0,,461948.0,1940247.0,1954015.0,281994.0,949530.0,4273000.0,37106.0,800.0,4400.0,,149973.0,29717850.0,24580500.0,20000.0,30640300.0,36419.0,601700.0,11921.0,98198.0,320.0,20500.0,1040700.0,,6300.0,3333793.0,46650.0,30807.0,24882.0,48200.0,,,1600.0,957146.0,1757237.0,4000.0,383900.0,,24640781.0,455845.0,,2352258.0,496700.0,36660.0,96296.0,643410.0,,20300.0,62795.0,184680.0,3000.0,9300.0,2556.0,541541.0,7842740.0,1500.0,362000.0,,81290.0,583090.0,540.0,2230003.0,101678.0,6310.0,2400.0,85.0,1046630.0,319668.0,8.0,7400.0,56400.0,443168.0,30300.0,417813.0,85400.0,,287976.0,,,22870.0
1989,10534040.0,73800.0,70800.0,6500.0,52339.0,0.0,177539.0,11800.0,41986.0,302500.0,125100.0,73920.0,162039.0,6200.0,92300.0,14968107.0,,39454.0,6500.0,4309700.0,390300.0,3130979.0,1312.0,34043.0,37138.0,2150.0,,0.0,16406.0,89000.0,3531.0,11690.0,,995529.0,216059.0,78700.0,,371764.0,500843.0,77223.0,561548.0,354071.0,351140.0,93615.0,345216.0,222800.0,6883.0,,25500.0,,395853.0,560.0,41703.0,1200.0,320.0,,3875.0,105180.0,979530.0,365420.0,67350.0,25340.0,587519.0,606000.0,17513.0,,226004.0,20.0,0.0,39900.0,,81520.0,10.0,230420.0,45485.0,195258.0,207990.0,,61970.0,920.0,34000.0,,151400.0,17733.0,2430.0,4100.0,1058.0,37721.0,,,,,1362870.0,1396200.0,1400.0,2000.0,1000.0,500.0,364816.0,849000.0,1579478.0,,560477.0,559165.0,4370.0,3107165.0,1262076.0,532.0,,6080.0,22613.0,213539.0,2400.0,,7988.0,2500.0,721000.0,72318.0,356000.0,,,2700.0,199920.0,0.0,190454.0,4811198.0,617922.0,385576.0,750.0,532030.0,,470325.0,2068977.0,1780600.0,282979.0,1014130.0,4670000.0,35188.0,500.0,4400.0,,186125.0,29511168.0,23959630.0,20000.0,31879400.0,38661.0,590600.0,12774.0,81112.0,320.0,20500.0,1130200.0,,6096.0,3217592.0,67590.0,39215.0,23999.0,23500.0,,,1400.0,822392.0,1766668.0,3000.0,413015.0,,24001333.0,406550.0,,2050649.0,515535.0,36557.0,131587.0,613027.0,,19600.0,67615.0,172010.0,3000.0,9300.0,2636.0,523253.0,7462430.0,1100.0,338400.0,,64380.0,573287.0,540.0,2234906.0,149921.0,6310.0,2400.0,80.0,1168445.0,338699.0,7.0,9200.0,58300.0,438414.0,30300.0,451676.0,60800.0,,296334.0,,,22400.0
1990,10328669.0,65300.0,70850.0,8000.0,66271.0,0.0,195226.0,12348.0,41519.0,306318.0,115231.0,77248.0,165594.0,6391.0,88000.0,14093806.0,,44790.0,7000.0,4003958.0,440011.0,3393508.0,1129.0,31829.0,36875.0,1985.0,,-1.0,18943.0,92889.0,4743.0,12558.0,,987331.0,233342.0,75797.0,,498541.0,483458.0,81905.0,596008.0,371853.0,403010.0,99158.0,314135.0,167904.0,7060.0,,36178.0,,442208.0,562.0,41979.0,1080.0,150.0,,3310.0,104598.0,1027202.0,359480.0,69647.0,28810.0,588925.0,769906.0,18000.0,,262973.0,22.0,-1.0,43500.0,,48911.0,9.0,271304.0,46044.0,103442.0,206884.0,,55747.0,953.0,37000.0,,121020.0,17886.0,2555.0,4134.0,1242.0,28941.0,,,,,1405284.0,1510961.0,1300.0,2016.0,100.0,504.0,337835.0,862266.0,1804408.0,,468865.0,467736.0,4630.0,3156747.0,1176139.0,2019.0,,6672.0,21699.0,208139.0,2769.0,,7339.0,2500.0,582451.0,77626.0,381000.0,,,2500.0,207074.0,-1.0,195604.0,5141585.0,555270.0,461483.0,750.0,578051.0,,487458.0,2142910.0,2021107.0,263733.0,1050764.0,4870500.0,37283.0,527.0,3645.0,,149353.0,29337758.0,24423753.0,20164.0,32291200.0,37577.0,597105.0,13799.0,96772.0,323.0,21277.0,677779.0,,5170.0,3210086.0,108306.0,30480.0,22358.0,23281.0,,,1409.0,974127.0,1845501.0,5400.0,471799.0,,24465732.0,416074.0,,1144486.0,580465.0,36614.0,94434.0,617368.0,,21761.0,78779.0,165425.0,3004.0,9376.0,2704.0,525292.0,9018480.0,2271.0,423600.0,,76660.0,576629.0,541.0,2092441.0,168210.0,6649.0,2420.0,81.0,1032337.0,365109.0,10.0,7900.0,58900.0,440474.0,30549.0,464967.0,59964.0,,338075.0,,,20442.0
1991,9646900.0,61000.0,70800.0,8000.0,56240.0,0.0,202512.0,10843.0,41000.0,306000.0,99400.0,43231.0,143665.0,7409.0,59793.0,12128822.0,,41318.0,6000.0,4434840.0,492271.0,3240794.0,1200.0,33965.0,37245.0,1699.0,,-1.0,19675.0,97404.0,2590.0,13112.0,,968098.0,286280.0,69553.0,,444779.0,528352.0,84292.0,623162.0,335263.0,370366.0,90720.0,297846.0,151000.0,6507.0,,35000.0,,394032.0,357.0,47003.0,950.0,80.0,,3390.0,119402.0,1145779.0,360763.0,72500.0,29040.0,585359.0,1011697.0,19920.0,,295631.0,23.0,-1.0,49000.0,,48590.0,8.0,281183.0,45917.0,139075.0,196607.0,,49088.0,951.0,26000.0,,147400.0,18355.0,2370.0,4371.0,1080.0,26239.0,,,,10000.0,1408672.0,1061398.0,2500.0,2092.0,131.0,550.0,234990.0,957909.0,1892992.0,,699750.0,698550.0,5573.0,3342652.0,1108654.0,2318.0,,4813.0,24274.0,211547.0,3048.0,,6957.0,3489.0,712301.0,152874.0,370000.0,,,2385.0,194786.0,-1.0,211159.0,5257352.0,493160.0,575602.0,650.0,613904.0,,476425.0,2233220.0,1953013.0,231545.0,1075823.0,5275000.0,36349.0,547.0,5643.0,,130272.0,30926820.0,25520553.0,20172.0,34840500.0,39065.0,605635.0,11943.0,97361.0,333.0,41185.0,663798.0,-1.0,4355.0,3191275.0,54011.0,29300.0,24039.0,23260.0,,,900.0,928521.0,1643762.0,6200.0,593804.0,,25567556.0,473655.0,,1051298.0,543007.0,36985.0,73689.0,681790.0,,21600.0,94851.0,158815.0,2598.0,6898.0,21208.0,483083.0,8464650.0,1490.0,531800.0,,93980.0,593500.0,541.0,1909058.0,243461.0,6952.0,2334.0,75.0,1033922.0,394054.0,9.0,8200.0,62200.0,436839.0,,492198.0,64411.0,,322780.0,,,25394.0
1992,,72500.0,72748.0,8000.0,65172.0,0.0,192996.0,11285.0,44000.0,311000.0,55600.0,48406.0,149523.0,7442.0,57990.0,11949991.0,,30850.0,5000.0,4083634.0,400775.0,3610229.0,1250.0,37216.0,44289.0,1625.0,147528.0,-1.0,15142.0,103534.0,3900.0,11580.0,33170.0,1053943.0,266343.0,59162.0,,479665.0,532860.0,84700.0,682284.0,,316362.0,75769.0,342000.0,137000.0,6488.0,541500.0,50500.0,8200.0,415976.0,344.0,44232.0,895.0,54.0,567000.0,3780.0,105890.0,1043331.0,353350.0,77400.0,30293.0,587687.0,1158959.0,20927.0,11060.0,264588.0,24.0,-1.0,49104.0,127.0,48063.0,11.0,170630.0,45937.0,135116.0,186744.0,,54703.0,959.0,27000.0,157000.0,144311.0,18371.0,2393.0,4389.0,1000.0,32786.0,14400.0,27400.0,4228523.0,14000.0,1413900.0,1159813.0,1750.0,1800.0,158.0,600.0,147387.0,888840.0,1637725.0,,591077.0,589827.0,5530.0,3374135.0,1104640.0,2151.0,,4909.0,29661.0,169702.0,2242.0,287364.0,6573.0,3532.0,691218.0,184880.0,327000.0,2595.0,,2300.0,195170.0,-1.0,205320.0,5763644.0,442298.0,547933.0,670.0,549315.0,3520.0,495220.0,2277256.0,1787075.0,212840.0,1093506.0,5363100.0,36931.0,549.0,5699.0,,97062.0,29840460.0,26050097.0,20390.0,34434100.0,34190.0,600621.0,6927.0,103975.0,339.0,25600.0,826810.0,-1.0,5871.0,3198783.0,88961.0,22406.0,23587.0,23167.0,,,750.0,1014375.0,1591612.0,5900.0,651381.0,1694200.0,26094329.0,468703.0,267726.0,2264926.0,625854.0,39816.0,81357.0,555697.0,30015.0,20800.0,143927.0,126927.0,3040.0,7067.0,22495.0,471258.0,8740100.0,1699.0,565600.0,237100.0,63340.0,586300.0,543.0,1965968.0,287381.0,6950.0,2200.0,76.0,776060.0,443130.0,15.0,7800.0,56600.0,438248.0,,489874.0,63528.0,71169.0,529905.0,,1950356.0,25866.0
1993,,69400.0,72680.0,7000.0,65065.0,-1.0,204082.0,13700.0,45000.0,315973.0,90362.0,44599.0,175307.0,7474.0,48108.0,12251957.0,,30261.0,6000.0,5594100.0,319091.0,4280799.0,2300.0,27362.0,52600.0,1735.0,134828.0,-1.0,15253.0,99592.0,3813.0,12084.0,29437.0,1088948.0,,57957.0,,450139.0,462283.0,81533.0,648921.0,,306106.0,74699.0,385865.0,145500.0,6560.0,552100.0,29000.0,8200.0,435594.0,334.0,41405.0,820.0,40.0,579000.0,4299.0,121404.0,1093527.0,372806.0,87300.0,30742.0,578253.0,1130321.0,21117.0,5000.0,295403.0,25.0,-1.0,46478.0,-1.0,22482.0,10.0,164452.0,45925.0,128607.0,180653.0,78508.0,54836.0,944.0,25000.0,122000.0,148039.0,18423.0,2417.0,4419.0,880.0,36135.0,15174.0,7337.0,4054700.0,12000.0,1469250.0,958558.0,2000.0,2200.0,151.0,599.0,124837.0,745126.0,1862891.0,72100.0,635190.0,632890.0,5909.0,3327745.0,1144740.0,1689.0,410355.0,4854.0,28139.0,200805.0,2636.0,277698.0,6213.0,3564.0,611300.0,123909.0,334000.0,2206.0,,2439.0,177393.0,-1.0,193319.0,5675760.0,367482.0,491979.0,670.0,,3200.0,501157.0,2393657.0,1488044.0,216106.0,1165669.0,5347400.0,39787.0,535.0,7799.0,,80152.0,30346750.0,26129666.0,20134.0,35639700.0,37173.0,596648.0,7200.0,85159.0,346.0,28175.0,713616.0,-1.0,8712.0,3188333.0,105106.0,18705.0,26270.0,22975.0,,200199.0,799.0,795683.0,1435124.0,3400.0,617877.0,1719188.0,26171071.0,396535.0,259855.0,2310639.0,671261.0,40047.0,73378.0,533571.0,35051.0,21700.0,154842.0,103553.0,2792.0,7253.0,21259.0,530955.0,7882760.0,2305.0,579000.0,227452.0,45779.0,608820.0,542.0,1856122.0,268734.0,7360.0,2463.0,80.0,646515.0,460937.0,10.0,6900.0,56145.0,462873.0,,505824.0,66152.0,67073.0,513718.0,,1871000.0,26144.0
1994,,67100.0,72720.0,6000.0,64738.0,33.0,203914.0,15800.0,45000.0,320000.0,93470.0,43969.0,223688.0,7405.0,46597.0,13229150.0,,24727.0,4500.0,7714600.0,271083.0,3563762.0,2650.0,44399.0,54650.0,1688.0,145072.0,-1.0,18946.0,101867.0,3328.0,11950.0,22780.0,1122563.0,,58593.0,,589071.0,476440.0,78182.0,636727.0,,432320.0,87526.0,419080.0,128500.0,6315.0,566930.0,36000.0,5746.0,473668.0,344.0,45007.0,850.0,39.0,559000.0,4100.0,107380.0,962757.0,398168.0,92600.0,30302.0,591885.0,1289131.0,18956.0,5200.0,335563.0,26.0,-1.0,51700.0,-1.0,21870.0,9.0,170697.0,45706.0,151362.0,179348.0,89167.0,49314.0,1154.0,25000.0,119000.0,141260.0,16315.0,2445.0,4386.0,682.0,32682.0,18800.0,22537.0,4128040.0,10753.0,1379000.0,1185466.0,1519.0,2000.0,143.0,602.0,114591.0,694680.0,1738708.0,61700.0,858339.0,855689.0,5384.0,3169693.0,1153512.0,1446.0,421394.0,4594.0,26460.0,176760.0,2925.0,285940.0,5700.0,3497.0,628391.0,163897.0,338500.0,2756.0,,2476.0,218493.0,-1.0,208897.0,5892180.0,406502.0,555723.0,670.0,,2946.0,504934.0,2510494.0,1849091.0,205568.0,1176043.0,5933768.0,40619.0,538.0,6873.0,,112044.0,32362600.0,27381008.0,20352.0,35127200.0,34462.0,636377.0,8400.0,78874.0,352.0,27924.0,664728.0,-1.0,9880.0,3178854.0,93006.0,16000.0,17983.0,22882.0,,251789.0,700.0,943738.0,1578355.0,6400.0,622930.0,1568877.0,27426015.0,476671.0,215238.0,2517143.0,536898.0,58567.0,77390.0,552353.0,57043.0,21700.0,165204.0,76300.0,2609.0,7864.0,18634.0,450520.0,8711323.0,3349.0,564000.0,216716.0,57729.0,630400.0,530.0,1888700.0,376177.0,2869.0,2537.0,85.0,788848.0,457592.0,13.0,7215.0,75500.0,463336.0,,522228.0,64648.0,67269.0,534137.0,,1883000.0,26832.0
1995,,85300.0,72723.0,4000.0,65253.0,63.0,199978.0,17800.0,46000.0,323000.0,94105.0,64304.0,197221.0,7422.0,46661.0,13358886.0,,25127.0,4100.0,7264500.0,269414.0,3363814.0,2900.0,42599.0,53311.0,1668.0,166965.0,-1.0,20011.0,99969.0,3629.0,11400.0,16261.0,1156118.0,,57978.0,,569483.0,573523.0,67888.0,671640.0,,465939.0,90159.0,412650.0,108643.0,6105.0,612800.0,20882.0,4037.0,427519.0,330.0,47428.0,890.0,35.0,607000.0,3843.0,115405.0,1018285.0,401241.0,98000.0,31873.0,593387.0,1088571.0,25000.0,3550.0,427943.0,26.0,-1.0,46554.0,-1.0,20740.0,13.0,153623.0,45960.0,186580.0,179686.0,127221.0,56165.0,998.0,25000.0,150000.0,137552.0,17170.0,2287.0,4363.0,753.0,35964.0,36600.0,28012.0,5324374.0,14000.0,1477715.0,1161361.0,1857.0,1982.0,108.0,608.0,130575.0,789706.0,2098137.0,62284.0,848371.0,845471.0,5302.0,3584974.0,1020941.0,1502.0,452447.0,4422.0,32706.0,170110.0,2952.0,272445.0,4336.0,3410.0,666083.0,289745.0,328000.0,977.0,,2512.0,222804.0,-1.0,211950.0,6188980.0,648184.0,593326.0,550.0,,6230.0,509488.0,2593951.0,2020399.0,205383.0,962727.0,6434500.0,41880.0,533.0,6605.0,,139529.0,33713420.0,27193070.0,21988.0,36562000.0,35600.0,684180.0,7194.0,81803.0,358.0,30426.0,807887.0,16500.0,8000.0,3190554.0,87880.0,13500.0,21858.0,22689.0,,318171.0,750.0,898197.0,1581833.0,4100.0,637506.0,1524192.0,27240498.0,462869.0,236816.0,2912015.0,495031.0,62790.0,119600.0,624636.0,91621.0,22052.0,144017.0,82951.0,2610.0,8446.0,18674.0,466547.0,9937030.0,2061.0,501000.0,214352.0,66089.0,629400.0,566.0,2064763.0,517476.0,2108.0,2598.0,88.0,798369.0,467775.0,10.0,7849.0,70700.0,463964.0,,491653.0,66100.0,60455.0,635686.0,,2186300.0,27821.0
1996,,61700.0,72728.0,3827.0,65243.0,63.0,185998.0,21300.0,45000.0,323214.0,91177.0,71978.0,245320.0,7447.0,45796.0,11567698.0,,22738.0,3750.0,5151200.0,278529.0,3424867.0,2851.0,44250.0,57989.0,1622.0,227693.0,-1.0,18561.0,103042.0,3647.0,12100.0,19445.0,1161872.0,,57640.0,,623931.0,609872.0,68000.0,696102.0,,497097.0,73806.0,444556.0,72800.0,6123.0,544700.0,17800.0,5800.0,442808.0,368.0,43881.0,980.0,25.0,519000.0,4000.0,117508.0,1099770.0,412450.0,109000.0,30943.0,590966.0,996223.0,26010.0,3400.0,518536.0,27.0,84885.0,54658.0,-1.0,26956.0,5.0,109558.0,50483.0,186005.0,184181.0,135659.0,59033.0,1048.0,31000.0,117000.0,135819.0,16884.0,2114.0,4334.0,717.0,41645.0,34100.0,18600.0,4902834.0,15000.0,1643452.0,1246395.0,1901.0,2100.0,120.0,613.0,141202.0,922673.0,2176419.0,56900.0,892264.0,889413.0,5216.0,3778279.0,1012084.0,1051.0,549530.0,4303.0,30625.0,219304.0,5006.0,230189.0,1722.0,3125.0,682490.0,432800.0,328500.0,758.0,,2600.0,254919.0,-1.0,191769.0,6133414.0,306534.0,656548.0,550.0,,8691.0,508785.0,2710200.0,1932577.0,179608.0,918271.0,6880473.0,40929.0,511.0,6505.0,,153138.0,32645410.0,25288985.0,20490.0,37122300.0,35111.0,687035.0,5061.0,92307.0,365.0,32546.0,1015434.0,16502.0,8000.0,3227759.0,94870.0,19500.0,17802.0,24995.0,,274363.0,818.0,991469.0,1642022.0,3500.0,654727.0,1519088.0,25332866.0,465575.0,295674.0,3179507.0,533253.0,67550.0,105400.0,610366.0,102339.0,22123.0,113123.0,95493.0,3059.0,9111.0,18992.0,536104.0,10601183.0,2231.0,469000.0,216838.0,57599.0,625000.0,515.0,2016772.0,572583.0,2225.0,2649.0,90.0,824783.0,483810.0,15.0,8081.0,72952.0,462033.0,,521887.0,66711.0,58008.0,549780.0,,2136225.0,28538.0
