,USSR,Syrian Arab Republic,Australia & New Zealand,Australia,Pakistan,Uruguay,Kenya,Romania,Democratic People's Republic of Korea,Lebanon,Yemen,Tunisia,Albania,Brazil,Paraguay,Serbia,Slovenia,El Salvador,Hungary,Argentina,Colombia,Spain,India,Malta,Ecuador,Madagascar,Republic of Moldova,Canada,Turkey,Jordan,Belgium-Luxembourg,Estonia,The former Yugoslav Republic of Macedonia,Greece,Czechoslovakia,France,Republic of Korea,Egypt,New Zealand,Montenegro,Kyrgyzstan,Mexico,Yugoslav SFR,Iran (Islamic Republic of),Peru,United States of America,"China, mainland",Cyprus,Kazakhstan,Lithuania,Portugal,Netherlands,Guatemala,Slovakia,Bhutan,Turkmenistan,Norway,Iraq,Czechia,Belgium,Nepal,Luxembourg,Libya,Poland,Italy,Germany,Croatia,Sweden,Uzbekistan,Occupied Palestinian Territory,Finland,Serbia and Montenegro,Armenia,Morocco,Switzerland,Chile,Honduras,Denmark,Zimbabwe,Ireland,Algeria,"China, Taiwan Province of",Israel,Réunion,Japan,Belarus,Afghanistan,Grenada,United Kingdom,Azerbaijan,Bosnia and Herzegovina,Russian Federation,Austria,Georgia,Saint Vincent and the Grenadines,Latvia,Ukraine,Bolivia (Plurinational State of),Tajikistan,South Africa,Bulgaria,China
1992,,270248.0,803608.0,316101.0,338968.0,28792.0,2359.0,541145.0,653000.0,145403.0,1428.0,61000.0,10000.0,599841.0,729.0,,58399.0,-1.0,665828.0,1053500.0,-1.0,1095400.0,1147743.0,300.0,23365.0,6300.0,393500.0,564090.0,2100000.0,18785.0,502320.0,21531.0,87642.0,384900.0,294798.0,2948000.0,694766.0,260797.0,487507.0,,72000.0,598230.0,,1463072.0,94309.0,4793500.0,6555836.0,12000.0,77000.0,96000.0,281033.0,640000.0,27181.0,,5100.0,24000.0,14834.0,67000.0,,,30000.0,,9200.0,1569690.0,2394131.0,1377800.0,62212.0,17000.0,395900.0,-1.0,9000.0,204000.0,68800.0,278000.0,438313.0,830000.0,135.0,83000.0,5000.0,8100.0,61984.0,12624.0,127800.0,225.0,1039000.0,357000.0,17200.0,478.0,389400.0,113000.0,27200.0,1787000.0,268721.0,215000.0,450.0,51000.0,1147759.0,8125.0,88000.0,518492.0,221202.0,6568460.0
1993,,235002.0,766792.0,327792.0,442395.0,29104.0,1240.0,1097158.0,600000.0,130000.0,1252.0,75000.0,10000.0,698765.0,736.0,,66574.0,-1.0,819358.0,951170.0,-1.0,890500.0,1168252.0,200.0,30791.0,6400.0,890000.0,483540.0,2080000.0,24861.0,530215.0,40037.0,71676.0,324054.0,,2493000.0,615991.0,354311.0,439000.0,,16400.0,537774.0,,1624182.0,113010.0,4846500.0,9069557.0,11000.0,40000.0,195200.0,264088.0,597000.0,27522.0,107327.0,5300.0,21000.0,27380.0,68800.0,308116.0,,29000.0,,9400.0,1841755.0,2143540.0,882400.0,61667.0,18000.0,288500.0,-1.0,8000.0,224956.0,25300.0,424000.0,264075.0,840000.0,150.0,80000.0,5800.0,8100.0,63409.0,8128.0,159820.0,222.0,1011000.0,640500.0,17000.0,513.0,355300.0,98000.0,20000.0,1623400.0,375225.0,186000.0,610.0,93000.0,1774000.0,8455.0,71600.0,589037.0,109858.0,9077685.0
1994,,224167.0,787620.0,306920.0,533105.0,47806.0,800.0,363038.0,650000.0,119692.0,1252.0,61000.0,9500.0,699935.0,743.0,,109588.0,-1.0,656987.0,1006300.0,-1.0,773960.0,1300000.0,150.0,32922.0,6000.0,511500.0,553745.0,2095000.0,48500.0,527650.0,14034.0,70060.0,346095.0,,2662000.0,616505.0,312514.0,480700.0,,44900.0,487698.0,,2008051.0,104280.0,5216600.0,11129020.0,7500.0,38000.0,41000.0,211981.0,530000.0,27140.0,56856.0,5500.0,23000.0,16599.0,85500.0,244098.0,,30000.0,,20000.0,1441124.0,2232853.0,879500.0,47348.0,18000.0,279500.0,627.0,6700.0,148000.0,65900.0,270000.0,288235.0,810000.0,156.0,37500.0,6200.0,11500.0,49297.0,8469.0,87650.0,120.0,989300.0,280500.0,17500.0,481.0,349800.0,92000.0,17000.0,1142300.0,334250.0,237000.0,620.0,19000.0,651000.0,8650.0,70900.0,563473.0,76477.0,11137489.0
1995,,224000.0,843555.0,316555.0,553474.0,37000.0,593.0,457203.0,630000.0,150600.0,1722.0,65000.0,10000.0,686373.0,678.0,,102752.0,-1.0,352984.0,1146000.0,-1.0,816000.0,1200000.0,150.0,20658.0,6300.0,472574.0,598910.0,2100000.0,47700.0,513935.0,31493.0,69850.0,325798.0,,2516000.0,715982.0,437714.0,527000.0,,46300.0,413223.0,,1989653.0,166094.0,4798000.0,14007660.0,9300.0,36600.0,108400.0,234965.0,534000.0,27678.0,38139.0,5670.0,22000.0,22916.0,90000.0,225534.0,,32000.0,,31000.0,1288289.0,1940007.0,573300.0,51409.0,18000.0,320000.0,1065.0,7300.0,164000.0,75500.0,309800.0,199337.0,850000.0,150.0,30000.0,6000.0,11800.0,64140.0,9482.0,124200.0,120.0,962600.0,258400.0,18547.0,499.0,260900.0,92000.0,17500.0,1200000.0,383876.0,254900.0,630.0,49000.0,1046200.0,8860.0,71400.0,518268.0,149287.0,14017142.0
1996,,301886.0,829147.0,280147.0,568452.0,64607.0,467.0,659719.0,633028.0,116769.0,1786.0,81000.0,10000.0,700777.0,619.0,,105426.0,-1.0,551910.0,1219000.0,-1.0,899400.0,1211379.0,300.0,43433.0,6400.0,378400.0,512990.0,2200000.0,32940.0,302188.0,9421.0,65399.0,363142.0,,2446000.0,651406.0,412321.0,549000.0,,61300.0,426713.0,,1925422.0,172896.0,4709000.0,17052246.0,10000.0,56000.0,73000.0,256780.0,637000.0,27789.0,79097.0,5682.0,12800.0,14865.0,85000.0,251436.0,,20000.0,,42000.0,1951515.0,2071261.0,878100.0,74741.0,17000.0,396500.0,1029.0,5800.0,264000.0,80400.0,343200.0,358320.0,950000.0,150.0,18000.0,6200.0,11500.0,73869.0,8251.0,104730.0,120.0,899200.0,299500.0,20763.0,450.0,223600.0,90000.0,17850.0,1800000.0,367553.0,215000.0,540.0,18000.0,1040800.0,9050.0,60600.0,608408.0,203668.0,17060497.0
1997,,356175.0,920069.0,353069.0,573062.0,66281.0,388.0,664063.0,636647.0,142445.0,1831.0,82000.0,11300.0,793585.0,565.0,,86832.0,-1.0,499925.0,1117690.0,-1.0,983700.0,1308390.0,371.0,24756.0,6500.0,823200.0,503550.0,2550000.0,31000.0,373155.0,20027.0,76602.0,373323.0,,2473000.0,651778.0,403317.0,567000.0,,73800.0,629277.0,,1998107.0,163445.0,4682000.0,17218572.0,9500.0,51000.0,229100.0,286212.0,420000.0,28290.0,80242.0,5542.0,14600.0,12900.0,80000.0,291007.0,,25500.0,,40000.0,2098297.0,1966470.0,764600.0,57541.0,19000.0,271500.0,827.0,10500.0,235000.0,49470.0,384000.0,226800.0,845000.0,150.0,33000.0,6000.0,9700.0,65525.0,9180.0,111458.0,110.0,993300.0,242000.0,23301.0,450.0,187000.0,100000.0,25373.0,1500000.0,477277.0,175900.0,635.0,85600.0,1897800.0,9220.0,54000.0,535126.0,161232.0,17227752.0
1998,,362000.0,831856.0,308856.0,589281.0,57570.0,1536.0,364619.0,640000.0,124200.0,1994.0,82500.0,11500.0,791437.0,500.0,,113978.0,-1.0,481987.0,1033520.0,-1.0,736000.0,1320590.0,111.0,25080.0,6529.0,238000.0,489018.0,2450000.0,38527.0,420730.0,8728.0,61675.0,358090.0,,2209900.0,459010.0,388461.0,523000.0,,63700.0,370244.0,,1943627.0,126052.0,5282509.0,19480720.0,11000.0,31200.0,94000.0,165404.0,518000.0,28888.0,83464.0,5187.0,18500.0,13989.0,86000.0,283148.0,,29345.0,,35454.0,1687226.0,2143300.0,977200.0,72361.0,16000.0,320000.0,652.0,1900.0,192000.0,40700.0,284800.0,426150.0,975000.0,151.0,29000.0,5800.0,8000.0,75385.0,9781.0,102910.0,100.0,879100.0,133200.0,26091.0,450.0,183700.0,114800.0,24959.0,1330000.0,416489.0,131599.0,700.0,13676.0,568200.0,9220.0,46500.0,586346.0,129145.0,19490501.0
1999,,283713.0,879353.0,334353.0,377295.0,73710.0,632.0,315000.0,650000.0,138800.0,2161.0,97000.0,11800.0,937715.0,480.0,,89373.0,-1.0,444508.0,1116000.0,6750.0,988400.0,1380000.0,87.0,12201.0,6600.0,56110.0,632386.0,2500000.0,31035.0,562382.0,11384.0,72952.0,279113.0,,2165800.0,490512.0,415647.0,545000.0,,53600.0,449867.0,,2137037.0,149822.0,4822078.0,20801640.0,11500.0,57600.0,100000.0,295368.0,570000.0,28771.0,68332.0,5320.0,20000.0,9892.0,93000.0,264092.0,,36464.0,,31910.0,1604221.0,2343800.0,1036100.0,66752.0,18000.0,304000.0,835.0,2427.0,198000.0,23522.0,303100.0,228903.0,1175000.0,150.0,32000.0,6000.0,13000.0,87318.0,8206.0,127520.0,90.0,927700.0,133000.0,28287.0,400.0,246400.0,114400.0,15910.0,1060000.0,409671.0,98222.0,750.0,34119.0,296800.0,9750.0,28700.0,565718.0,92269.0,20809846.0
2000,,286773.0,939652.0,319652.0,438852.0,62526.0,1035.0,490300.0,653859.0,126700.0,2304.0,108000.0,12000.0,1153269.0,502.0,,129653.0,-1.0,694586.0,833322.0,6768.0,813780.0,1050000.0,66.0,11127.0,6900.0,162369.0,542570.0,2400000.0,37468.0,,18507.0,84275.0,314510.0,,2156900.0,488960.0,468269.0,620000.0,,110000.0,337974.0,,2141655.0,157493.0,4681980.0,20431230.0,11300.0,144600.0,98600.0,226745.0,461000.0,28540.0,81497.0,5100.0,23000.0,15910.0,66000.0,339431.0,545460.0,31197.0,11950.0,4500.0,1450376.0,2232100.0,3136800.0,81339.0,21900.0,453000.0,986.0,2749.0,207000.0,23230.0,300005.0,374980.0,805000.0,151.0,25000.0,6200.0,14600.0,96517.0,5835.0,102500.0,80.0,799600.0,213000.0,32115.0,400.0,208800.0,128300.0,14376.0,1832000.0,490363.0,82952.0,800.0,35423.0,648200.0,9800.0,136000.0,573966.0,88983.0,20437065.0
2001,,262963.0,798416.0,324690.0,367125.0,53809.0,1038.0,507440.0,660000.0,112000.0,2715.0,108000.0,15794.0,716030.0,514.0,,78444.0,-1.0,605440.0,1428802.0,7575.0,917409.0,1230000.0,55.0,12902.0,6866.0,186908.0,465418.0,2450000.0,37134.0,,15094.0,38400.0,247666.0,,2397000.0,403583.0,473588.0,473726.0,,109500.0,442679.0,,2353359.0,138338.0,4276810.0,20014986.0,9300.0,132400.0,151100.0,264594.0,408000.0,29112.0,50217.0,6000.0,33000.0,11254.0,70000.0,221164.0,336600.0,32000.0,4430.0,5000.0,2433940.0,2299100.0,1779000.0,32461.0,19900.0,454500.0,1058.0,3699.0,138000.0,35380.0,227800.0,202380.0,1135000.0,145.0,20000.0,6500.0,17100.0,104900.0,7763.0,111800.0,70.0,930700.0,215100.0,32113.0,400.0,211800.0,136100.0,10812.0,1640000.0,409721.0,66363.0,1000.0,36071.0,474700.0,9805.0,94400.0,562510.0,42710.0,20022749.0
2002,,215762.0,851159.0,320526.0,315400.0,45794.0,1178.0,491500.0,657553.0,150305.0,2896.0,100000.0,15800.0,857388.0,550.0,,141687.0,-1.0,526865.0,1156830.0,5327.0,694822.0,1160000.0,33.0,11177.0,6875.0,224035.0,381859.0,2200000.0,39230.0,,17160.0,63320.0,281000.0,,2432228.0,433165.0,524948.0,530633.0,,109000.0,479613.0,,2334000.0,123266.0,3866444.0,19240984.0,10800.0,110453.0,80000.0,300482.0,354000.0,28903.0,51172.0,7500.0,35000.0,16699.0,63000.0,165974.0,348600.0,32307.0,11200.0,20000.0,2167518.0,2199219.0,1471100.0,59143.0,18005.0,444600.0,1107.0,3153.0,101623.0,35200.0,372500.0,275023.0,1150000.0,159.0,18800.0,6557.0,15800.0,121038.0,9650.0,126530.0,67.0,925800.0,327000.0,30969.0,350.0,179400.0,128599.0,12884.0,1950000.0,478789.0,64815.0,1050.0,50354.0,522300.0,9810.0,94500.0,591432.0,26417.0,19250634.0
2003,,306700.0,827264.0,326072.0,333741.0,73837.0,1442.0,811100.0,650000.0,152000.0,3220.0,102000.0,13300.0,841821.0,600.0,,101641.0,-1.0,507505.0,1307460.0,5190.0,881101.0,1470000.0,12.0,11912.0,6900.0,494300.0,379192.0,2600000.0,41754.0,,4899.0,61936.0,208000.0,,2136886.0,365354.0,533360.0,501192.0,,104800.0,495217.0,,2400000.0,134357.0,3947616.0,21101776.0,9500.0,93103.0,97493.0,286493.0,359000.0,19931.0,61000.0,5700.0,40000.0,12361.0,64000.0,140651.0,318900.0,33050.0,3920.0,20589.0,2427753.0,1953752.0,818032.0,58054.0,21515.0,365200.0,641.0,2834.0,251144.0,52800.0,275200.0,207510.0,1250000.0,160.0,32100.0,7000.0,15000.0,135542.0,3385.0,118600.0,60.0,842100.0,136500.0,27303.0,350.0,143900.0,154347.0,40575.0,1700000.0,422584.0,86320.0,1150.0,36091.0,871300.0,9800.0,53200.0,701663.0,38372.0,21105161.0
2004,,358200.0,800925.0,254925.0,351916.0,66744.0,1379.0,1097837.0,665000.0,113300.0,10833.0,135000.0,15000.0,980203.0,550.0,,139917.0,-1.0,700391.0,1262440.0,4766.0,690886.0,1521600.0,32.0,7915.0,6915.0,310100.0,380610.0,2100000.0,42424.0,,2159.0,82409.0,274702.0,,2203653.0,357180.0,546183.0,546000.0,,128500.0,572906.0,,2178645.0,146893.0,4735776.0,23675472.0,10549.0,148859.0,33951.0,277301.0,436000.0,21922.0,42000.0,5917.0,45000.0,16137.0,29000.0,146894.0,355800.0,34036.0,10700.0,20000.0,2521514.0,2136226.0,979730.0,76989.0,18500.0,352400.0,925.0,2675.0,188000.0,56000.0,396400.0,284586.0,1300000.0,161.0,35307.0,6910.0,25000.0,165372.0,6494.0,150070.0,53.0,754600.0,231700.0,16331.0,350.0,170400.0,137279.0,53319.0,2026000.0,484096.0,76343.0,1200.0,6918.0,716900.0,6000.0,101700.0,765359.0,39393.0,23681966.0
2005,,296057.0,850584.0,326584.0,351232.0,77342.0,4302.0,637979.0,668000.0,114800.0,11275.0,100000.0,16000.0,850535.0,560.0,,106196.0,2500.0,510361.0,1206210.0,4435.0,774210.0,1739000.0,66.0,16741.0,6930.0,278421.0,408630.0,2570000.0,45563.0,,10663.0,86217.0,250019.0,,2241480.0,367517.0,578250.0,524000.0,,107400.0,583994.0,,2661901.0,139332.0,4408870.0,24011080.0,10781.0,152000.0,96533.0,249143.0,359000.0,22123.0,47000.0,10421.0,45000.0,10928.0,25000.0,134094.0,324960.0,35130.0,3815.0,19667.0,2074951.0,2192000.0,891402.0,69682.0,17683.0,402000.0,970.0,3610.0,202104.0,210000.0,308500.0,212996.0,1300000.0,162.0,35307.0,8000.0,45000.0,199712.0,5801.0,140337.0,54.0,818900.0,232656.0,19992.0,50.0,218100.0,163057.0,52181.0,1786000.0,452607.0,104269.0,1250.0,37524.0,719800.0,4000.0,104800.0,680426.0,26130.0,24016881.0
2006,,374330.0,630400.0,276400.0,348440.0,61285.0,4554.0,590413.0,665000.0,121500.0,18728.0,120000.0,27566.0,863019.0,604.0,240320.0,119176.0,5000.0,537345.0,1100000.0,4518.0,650384.0,1814000.0,102.0,16850.0,7000.0,202790.0,376459.0,2002033.0,46381.0,,2835.0,95826.0,288703.0,,2080920.0,407621.0,570330.0,354000.0,5365.0,136400.0,601915.0,,2700000.0,136399.0,4568630.0,26059000.0,10742.0,115620.0,99481.0,258382.0,365000.0,22243.0,30776.0,7407.0,43000.0,14960.0,25000.0,136385.0,357500.0,33336.0,9080.0,20000.0,2304892.0,2130980.0,947611.0,73700.0,24000.0,514441.0,1063.0,3261.0,,159700.0,374000.0,259305.0,1350000.0,175.0,31779.0,7210.0,45000.0,283242.0,5930.0,121644.0,70.0,831800.0,488785.0,52500.0,316.0,269239.0,178350.0,58109.0,1626000.0,509139.0,32800.0,1250.0,33898.0,536500.0,2000.0,147000.0,639763.0,26328.0,26064930.0
2007,,280247.0,691476.0,270476.0,441575.0,66874.0,3564.0,475370.0,635000.0,125200.0,20039.0,102000.0,36000.0,1115379.0,650.0,245228.0,114492.0,5000.0,170901.0,1000000.0,2891.0,721178.0,1624000.0,63.0,17500.0,7100.0,218189.0,405089.0,2457845.0,31523.0,,4087.0,152089.0,251650.0,,2143670.0,435686.0,557944.0,421000.0,5374.0,122000.0,505078.0,,2660000.0,136744.0,4122880.0,27859936.0,8594.0,101660.0,40619.0,245471.0,391000.0,21667.0,17724.0,7076.0,63400.0,10939.0,31000.0,115814.0,358000.0,34546.0,4125.0,20000.0,1039967.0,2230191.0,1070036.0,80174.0,21000.0,502500.0,1062.0,3468.0,,111836.0,426816.0,276939.0,1400000.0,173.0,32000.0,7031.0,48000.0,190010.0,5953.0,101226.0,67.0,840100.0,262928.0,59500.0,427.0,243100.0,187003.0,60962.0,2342000.0,477882.0,101300.0,1300.0,30542.0,754900.0,1961.0,111000.0,708089.0,26165.0,27865889.0
2008,,360700.0,711481.0,265481.0,441062.0,51266.0,3066.0,459016.0,661119.0,125200.0,20840.0,110000.0,45000.0,1124155.0,667.0,235601.0,102893.0,10000.0,568600.0,950000.0,1050.0,661724.0,2001000.0,57.0,6687.0,7027.0,255086.0,426858.0,2504490.0,34913.0,,2248.0,174315.0,234700.0,,1701752.0,470865.0,550743.0,446000.0,5065.0,90900.0,511988.0,,2718775.0,135209.0,4369591.0,29846608.0,6543.0,94740.0,74251.0,237011.0,375000.0,21778.0,41803.0,5038.0,61500.0,16717.0,36362.0,154063.0,335000.0,36396.0,10190.0,20000.0,2830658.0,2210100.0,1046995.0,80201.0,22200.0,585000.0,1269.0,4282.0,,117199.0,404310.0,258530.0,1504101.0,171.0,28444.0,6958.0,50000.0,260967.0,4163.0,97425.0,60.0,910700.0,379809.0,57343.0,419.0,242900.0,205021.0,51946.0,1122400.0,551356.0,41500.0,1400.0,28859.0,719300.0,2025.0,185500.0,770741.0,23500.0,29850771.0
2009,,360978.0,726134.0,295134.0,366360.0,58775.0,1492.0,517491.0,691767.0,138100.0,20074.0,110000.0,47202.0,1222885.0,685.0,281868.0,95662.0,21000.0,575368.0,950000.0,1340.0,601979.0,1985000.0,57.0,8000.0,7033.0,209594.0,435490.0,2782365.0,31111.0,,5446.0,106356.0,259637.0,,1803370.0,494491.0,508833.0,431000.0,8107.0,113500.0,561493.0,,2000000.0,137208.0,4402069.0,31680788.0,7274.0,117970.0,53259.0,263146.0,407000.0,21996.0,37689.0,6523.0,64000.0,13581.0,36576.0,141996.0,310600.0,39134.0,2340.0,20228.0,2626273.0,2325653.0,1070678.0,93355.0,21000.0,635000.0,680.0,4268.0,,120844.0,422572.0,251054.0,1330617.0,172.0,26725.0,6893.0,50000.0,267469.0,3645.0,114650.0,60.0,845600.0,431573.0,72765.0,461.0,229000.0,204237.0,71507.0,1441200.0,485609.0,80700.0,1652.0,12828.0,853400.0,1943.0,148000.0,817698.0,35456.0,31684433.0
2010,,393146.0,712054.0,264401.0,525855.0,52226.0,1195.0,552860.0,714975.0,153290.0,22011.0,126000.0,54604.0,1279124.0,688.0,239945.0,117569.0,23000.0,496916.0,1023657.0,1638.0,645918.0,1777200.0,51.0,9390.0,7033.0,207903.0,371025.0,2600000.0,28770.0,,1983.0,121383.0,207100.0,,1788433.0,460285.0,493119.0,447653.0,5963.0,111000.0,584655.0,,1662430.0,143861.0,4214599.0,33263000.0,6950.0,107150.0,34020.0,212902.0,334000.0,21773.0,34215.0,17366.0,67534.0,11484.0,39601.0,99801.0,343980.0,41754.0,2406.0,20861.0,1877906.0,2204972.0,834960.0,106865.0,23500.0,712000.0,478.0,4262.0,,56487.0,444861.0,201641.0,1624242.0,173.0,24190.0,6824.0,49036.0,378637.0,2186.0,131474.0,70.0,786500.0,525552.0,59850.0,432.0,235450.0,211665.0,71659.0,992000.0,488954.0,21100.0,1058.0,10325.0,897000.0,1989.0,156000.0,724232.0,43235.0,33265186.0
2011,,307760.0,744985.0,299778.0,598804.0,73368.0,779.0,620362.0,752300.0,134938.0,27650.0,128000.0,64000.0,1338995.0,695.0,265576.0,105355.0,32000.0,292810.0,1043512.0,1219.0,670264.0,2891000.0,42.0,9336.0,7029.0,268842.0,394758.0,2680075.0,39653.0,,2702.0,124552.0,235800.0,,1857349.0,379541.0,455817.0,445207.0,7472.0,127700.0,630533.0,,1842972.0,149561.0,4275113.0,35985000.0,7121.0,114650.0,49100.0,247229.0,418000.0,22440.0,31355.0,20752.0,72377.0,8469.0,45948.0,84594.0,228405.0,42704.0,2130.0,20971.0,2493078.0,2411201.0,898448.0,112931.0,20684.0,769363.0,714.0,5249.0,,77602.0,512407.0,327500.0,1588347.0,175.0,25735.0,6757.0,48509.0,404105.0,1667.0,119231.0,75.0,655300.0,190829.0,62041.0,434.0,239890.0,223067.0,75334.0,1198000.0,546741.0,64300.0,1210.0,7501.0,954100.0,2014.0,183300.0,781124.0,40413.0,35986667.0
2012,,349166.0,729447.0,289064.0,556307.0,50270.0,1128.0,462935.0,785000.0,125990.0,30118.0,111000.0,71300.0,1339771.0,705.0,243987.0,55300.0,34000.0,650600.0,947486.0,2190.0,481223.0,2203400.0,27.0,9144.0,7000.0,281849.0,301944.0,2889000.0,36377.0,,1855.0,127171.0,191000.0,,1384852.0,394596.0,541239.0,440383.0,5712.0,137000.0,375045.0,,1900000.0,146774.0,4110051.0,38491000.0,6842.0,129700.0,72500.0,220761.0,281000.0,23242.0,44481.0,7666.0,76974.0,10976.0,52318.0,118709.0,220400.0,48946.0,1816.0,21089.0,2877336.0,1991312.0,972405.0,44765.0,23390.0,829000.0,885.0,4807.0,,110289.0,485642.0,233556.0,1613904.0,176.0,18731.0,6500.0,47492.0,397529.0,1519.0,131608.0,80.0,793800.0,511471.0,70000.0,465.0,203550.0,234771.0,50023.0,1403000.0,471420.0,45000.0,1196.0,9449.0,1126800.0,2025.0,218300.0,795758.0,30942.0,38492519.0
2013,,256614.0,731179.0,288878.0,606016.0,45626.0,396.0,513580.0,780000.0,126768.0,32610.0,120000.0,75730.0,1231472.0,707.0,458409.0,92449.0,37293.0,591870.0,979332.0,2547.0,545992.0,1915000.0,35.0,8661.0,6900.0,307246.0,426257.0,3128450.0,40635.0,,4411.0,112929.0,282000.0,,1737482.0,493701.0,629613.0,442301.0,9440.0,143000.0,858608.0,,1693370.0,156350.0,4731694.0,39682616.0,5313.0,143860.0,62600.0,287314.0,314000.0,24303.0,45949.0,7830.0,81071.0,9769.0,62433.0,121803.0,228900.0,42814.0,1926.0,21208.0,3085074.0,2216963.0,803784.0,128211.0,27400.0,894000.0,890.0,4905.0,,111946.0,583230.0,210129.0,1729206.0,178.0,31184.0,6500.0,45459.0,455937.0,1292.0,117600.0,80.0,741700.0,311495.0,78597.0,448.0,398500.0,246685.0,85117.0,1573000.0,423554.0,68600.0,1182.0,14751.0,1211400.0,2057.0,227000.0,903843.0,55013.0,39683908.0
2014,,397858.0,697120.0,266771.0,616748.0,52762.0,606.0,513195.0,768607.0,126128.0,35101.0,121500.0,82060.0,1378617.0,668.0,336313.0,99834.0,45313.0,779850.0,1012390.0,2247.0,620823.0,2497680.0,39.0,8197.0,7004.0,370024.0,443527.0,2480444.0,39902.0,,2307.0,95684.0,280730.0,,1531625.0,474712.0,623625.0,430349.0,7556.0,145000.0,716865.0,,1572844.0,159879.0,5185078.0,40923200.0,4848.0,157870.0,60200.0,273721.0,353000.0,24780.0,48494.0,7994.0,85169.0,13322.0,63376.0,128292.0,318400.0,35921.0,2615.0,21326.0,3195299.0,2473608.0,1115900.0,102335.0,24580.0,965000.0,891.0,5211.0,,132627.0,536199.0,231343.0,1757225.0,179.0,35371.0,6670.0,47201.0,462815.0,1507.0,77813.0,62.0,816300.0,512641.0,89403.0,500.0,451400.0,252327.0,44795.0,1624000.0,560332.0,87400.0,990.0,9623.0,1085350.0,2145.0,236000.0,777741.0,54502.0,40924707.0
